Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,49.7197,44.2111,28.5917,-8.0785,62.6685,-1.9896,-2.2139,-70.3981,10.4240,-106.1702,88.4611,-18.9153,-7.7352,-67.7970,39.9287,-96.8691,17.5047,23.0739,20.0220,-33.9616
-3992.1875,58.3451,-227.1392,147.0047,-70.2684,144.6855,-104.8055,115.8117,-100.3803,128.5600,-63.7691,61.1883,24.5231,36.0596,-61.8279,84.5617,-54.5195,4.5726,-72.3935,-40.5974,9.3667
-3984.3750,-75.0352,-116.4902,79.4063,76.5561,114.6929,-24.6111,11.8341,-59.3490,-12.3211,-59.3553,-5.0876,103.9688,4.8414,17.1628,17.1873,-50.1592,54.1994,74.1553,-69.2309,14.6900
-3976.5625,-14.3675,-55.8032,66.8462,-4.5881,138.7519,-1.3644,34.9146,-146.2694,47.8692,-183.9015,56.7139,15.4410,64.6755,-106.8055,41.8900,-101.7647,40.3590,64.7589,26.2014,74.0622
-3968.7500,-82.0136,53.5934,70.9853,103.9631,70.5160,76.5723,-71.2927,-33.4878,-167.2424,-34.7309,-83.7810,56.6164,-4.8000,42.9285,-100.7189,84.3408,92.1300,103.0591,-40.6659,41.1294
-3960.9375,-105.7204,-41.0471,11.0696,-61.5257,48.2229,164.4603,15.4502,-20.7467,-7.4062,-60.6085,4.6851,-114.2705,44.6764,18.6072,60.6174,-87.6153,-10.4299,79.3203,145.4243,-19.8585
-3953.1250,-93.6684,-274.9609,59.9075,-226.2830,134.6807,139.0884,247.9637,-10.2566,114.2020,60.2630,-19.0838,-140.4269,55.9093,66.0233,-37.2925,-41.8285,-81.0390,-14.6754,122.2768,-9.0928
-3945.3125,-132.6278,-137.8668,57.7397,-90.0273,59.1301,283.7204,135.4734,96.2468,-35.2039,129.1519,-166.8587,-107.5767,16.1281,172.4569,-187.2159,27.9776,-2.4727,87.3386,-22.8861,-49.3323
-3937.5000,-25.0351,-171.2313,60.1224,-159.2280,25.1309,211.9087,100.5356,24.2970,150.9517,56.5803,-90.0642,-253.1985,91.8970,62.4335,110.4229,-118.6827,-34.8766,18.9035,50.5139,-48.0242
-3929.6875,-113.0521,-83.2049,41.9130,-37.0284,-29.4638,156.4908,82.0036,114.7510,58.5067,183.4169,-142.8628,-125.4195,-0.9425,153.8181,128.4498,45.0635,-14.9210,-34.1314,-143.6885,-67.3152
-3921.8750,-184.8258,22.0874,-33.0583,31.4212,-102.8161,155.3319,6.7196,149.4665,57.3030,106.5159,-32.4052,-163.4014,-2.5368,114.4570,201.7184,5.0548,-17.0122,0.0979,-109.6365,-69.3629
-3914.0625,-126.5881,-131.6382,24.9692,18.8479,-81.1615,103.1771,27.4564,95.1854,115.1134,89.6231,27.0654,-180.4143,18.8753,61.0761,222.9931,98.0328,-20.1545,-117.6781,-122.5657,-12.4101
-3906.2500,-151.2141,54.7760,72.1428,239.4396,-181.3569,76.1892,-109.6582,141.0746,-132.9500,97.9059,-35.3198,-24.2763,-8.5785,142.8578,86.3899,179.1801,95.0788,-71.2899,-252.3550,-3.3132
-3898.4375,-105.6924,-4.6775,79.4589,143.1745,-136.4018,-64.6311,-66.6234,-0.8846,-15.8675,-43.6621,83.4587,-92.0020,108.1218,37.7911,203.9438,0.4668,58.3858,-96.7483,-101.9815,75.9285
-3890.6250,-9.4611,-49.4484,68.4798,203.5997,-109.7460,-147.7528,-3.8851,23.8585,-99.0886,52.4779,-36.0565,42.9709,22.5192,62.4343,-27.7984,134.4629,88.5235,-70.5255,-109.9095,100.8695
-3882.8125,35.5562,100.5950,5.3001,212.8397,-135.3026,-101.0695,6.6480,33.4183,-89.5225,-47.5673,-23.7709,-57.2626,69.7124,-2.1092,-53.7498,69.2640,103.7835,44.4990,-67.0480,73.6051
-3875.0000,-38.0873,27.9841,0.4653,32.4185,-29.5114,-142.0401,148.5365,-81.6713,52.4071,-54.2636,82.8797,-100.1648,101.2623,-80.3019,89.6582,-9.5881,16.4315,5.8672,0.1712,104.7000
-3867.1875,-137.8421,33.2792,-64.4750,107.9080,-19.8301,-61.1149,47.3228,35.1514,-158.7807,61.9624,-16.5783,17.8457,35.7035,36.4181,24.9521,143.4842,15.2104,82.1397,-64.7247,38.6970
-3859.3750,-63.7424,-172.5835,13.4306,-64.7516,57.6879,53.6572,50.9580,-36.1739,-83.1115,-81.9685,135.8371,-126.3147,112.0068,-71.0171,102.1023,-2.6025,-25.7984,51.2597,115.2375,41.5436
-3851.5625,-56.9308,-166.7621,92.0469,-128.7293,99.8998,95.1136,55.3073,-31.8015,-150.7284,-6.1915,67.9634,-48.7729,43.0101,5.2458,-3.0494,74.0173,-18.1208,-12.9345,51.8963,82.0973
-3843.7500,25.3684,-14.4289,-5.8432,-48.1975,-33.3930,181.0714,-115.8546,16.0862,-248.8638,-67.8960,45.5909,-110.7226,-18.4920,164.0246,-26.7206,48.1539,11.9694,139.3768,63.0421,57.1489
-3835.9375,109.5151,-71.2615,6.1165,-104.8296,-93.8301,155.8791,-103.1517,-45.1813,-89.1266,-57.7606,133.0794,-99.8423,-7.1352,64.6450,-14.5278,22.1253,-12.6997,83.5312,42.0568,105.0549
-3828.1250,-56.3564,114.9003,55.0714,150.5497,-154.2624,130.6858,-275.4385,74.5568,-261.3905,172.3916,72.5587,132.0373,-68.7856,75.2794,-259.3450,179.1120,94.7003,93.6885,-193.9398,78.9613
-3820.3125,28.7030,24.0019,70.9711,128.8900,-174.7480,73.4487,-296.7649,15.2500,-135.6980,75.4948,200.9932,35.8464,56.5183,-57.1338,-133.2110,8.0446,76.9208,37.8018,-74.9763,56.8137
-3812.5000,144.0167,-142.6744,81.1204,-2.5408,-127.9784,-63.5471,-212.8263,25.1957,21.2596,194.8618,139.6875,82.8940,30.0736,25.6987,-48.8170,54.2324,-7.7473,-128.8541,-135.7514,29.9213
-3804.6875,7.6262,2.9495,-59.4434,71.3280,-193.9203,-20.2333,-170.5889,214.4661,63.5004,273.5536,-0.3292,88.2527,-75.0861,103.8454,-79.1452,131.7478,-24.7888,-89.2047,-236.2312,-1.6745
-3796.8750,-64.2623,2.0649,-64.5141,-36.3232,-160.3717,-98.4078,-65.8462,135.2408,280.2619,192.7420,34.1648,45.0863,-79.7428,24.4934,-46.9738,88.7552,-71.2933,-124.0590,-131.1909,66.2328
