Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-69.0864,17.7805,20.1691,38.3619,-20.8390,-20.9844,-8.9759,-32.4430,3.0459,52.1373,-213.4452,95.2924,8.8135,45.4407,-89.7215,83.2954,-26.5716,-38.8843,-11.7235,5.5358
-3992.1875,133.7846,71.8691,-72.7085,21.7445,-112.3431,-3.7348,-28.2732,-50.9963,-53.1041,-76.3750,352.3404,77.7225,-156.1922,-45.9417,109.5688,28.9589,61.7793,-90.7040,-29.1642,23.4434
-3984.3750,175.4453,62.9069,-72.5957,-48.8862,-112.8567,-41.5026,-28.5774,-87.5421,-53.2613,-148.8925,496.2030,79.1498,-84.1936,101.6840,-38.1418,67.6404,61.1237,-22.5283,5.3880,23.3566
-3976.5625,-47.1879,69.6499,23.4694,77.4421,17.5900,-20.3260,30.0655,-103.1218,-68.4675,-163.4530,-293.0611,102.5317,-25.2323,87.2760,-54.9181,17.2936,185.4118,67.6083,-45.1165,8.2219
-3968.7500,326.2074,98.8942,3.0245,-47.7437,-3.4690,-78.6672,-27.7991,-161.1931,-125.1814,-293.5231,786.2847,-26.5984,-82.7824,-116.6438,68.8288,-74.5561,200.2005,81.2440,-31.1249,-12.4114
-3960.9375,-12.1903,31.1925,45.7795,27.2695,186.6726,1.1919,125.5387,-192.0537,-8.6927,-213.3850,-131.1951,17.4690,70.8781,-35.3499,-109.2489,6.8082,98.1811,191.0925,-25.9309,-42.8446
-3953.1250,96.8591,41.9459,42.2873,24.0383,182.5681,-3.1955,121.6244,-159.1462,-49.4562,-252.5012,157.0533,-57.7253,-5.7173,-186.3168,141.4295,-105.0804,128.9139,115.7035,-29.9893,-46.5287
-3945.3125,220.7510,33.6329,40.0784,-47.9100,142.7518,-6.2871,82.0037,-161.9282,-51.9262,-291.3298,556.7169,-95.6362,27.9810,-113.9871,64.4105,-105.6693,90.9379,42.6158,2.2611,-48.9138
-3937.5000,-92.8814,8.3339,145.2162,51.4987,173.2953,59.9773,75.7403,-59.3317,-21.0466,-187.8074,-445.3643,-27.1964,59.0449,-45.2933,-17.2807,-72.8956,119.3086,105.8930,-4.1348,-54.9518
-3929.6875,245.9146,-0.8918,55.7972,-139.6537,46.2875,7.6829,23.9192,-1.2673,-36.7249,-202.8453,639.1008,-151.3256,-66.4564,-171.1702,149.4994,-123.6751,68.1302,-15.3827,84.9235,-70.5422
-3921.8750,-31.5817,-68.4750,59.6273,-135.5656,49.5268,46.6319,63.3461,75.0634,39.8488,22.3699,-59.1690,-72.2108,47.3065,17.2150,-105.4852,28.8051,-69.8060,22.5946,194.2308,-66.8830
-3914.0625,-31.3088,-65.1665,15.6642,-106.2684,41.9672,38.7707,18.9672,140.6189,-4.3793,14.7885,-33.2775,-78.8985,-33.7279,-26.1993,68.7314,22.4866,-76.5351,-19.2323,152.7300,-38.0240
-3906.2500,183.2537,-20.7911,-82.9994,-163.6879,-20.3023,-60.8118,-43.1211,42.4840,7.6871,-82.4930,675.0477,-28.3044,-21.4750,-50.3287,79.2501,36.4609,-133.9604,-43.7705,164.5322,-25.8688
-3898.4375,-174.7621,-37.3546,-17.7037,5.8535,81.3895,-70.4481,-15.2591,33.3152,35.7041,-16.8189,-402.7569,74.2386,116.7408,88.5021,-5.3000,140.3873,-106.4332,54.6505,16.2785,2.2307
-3890.6250,170.6219,19.7020,-96.9530,-69.1594,0.5307,-112.6463,-93.9516,-46.3881,-44.8370,-59.7169,580.9710,-3.7864,-36.6085,-101.2352,171.6196,25.7522,-7.4541,13.5194,-59.5316,32.7778
-3882.8125,10.1781,-3.8034,-74.9556,-11.9311,22.9247,-55.5992,-36.3951,-60.8262,14.8713,37.6236,122.0022,20.4234,60.2999,-3.7181,-28.2222,86.3661,-22.2308,69.6433,-39.0913,18.5718
-3875.0000,-80.9367,-0.8896,-48.1564,48.1049,49.1272,7.2489,26.9619,1.5565,4.3802,27.7657,-221.2242,11.4268,-97.9863,-13.4029,69.7344,77.7796,37.7920,58.5739,-49.8562,8.1644
-3867.1875,179.7248,-6.9687,-178.5685,-112.0718,-46.8830,21.8851,5.1057,-20.2493,19.6724,-67.3041,673.5011,-45.7902,-154.4807,-34.3034,120.5074,57.9822,-18.3871,2.3025,0.1757,23.5575
-3859.3750,-205.7871,-49.8133,-111.9349,22.8071,20.1556,88.5746,35.2938,84.0180,87.0093,37.6873,-475.7763,23.0408,-14.9139,106.8687,-70.6918,164.2383,-25.5221,101.0975,29.2543,17.0011
-3851.5625,56.4909,-36.2568,-179.8062,-42.8167,-49.3078,55.7594,2.9752,51.8039,54.8359,6.1619,335.5016,-81.6427,-119.8600,-71.4724,188.6329,96.9809,-21.1488,-0.5988,-37.1750,21.9443
-3843.7500,9.3103,-25.5671,-172.8830,0.3488,-42.9733,61.7396,46.4535,-15.5995,24.4637,13.4231,229.6635,0.4543,33.9998,82.9885,9.7509,179.5166,-83.9784,41.5096,-99.8012,28.6831
-3835.9375,-158.8692,-22.4551,-88.0063,82.4694,5.3255,72.6740,20.8872,32.9742,36.0512,25.6332,-349.2945,50.4938,45.8168,59.4059,56.8172,156.0032,-38.8639,52.5776,-194.4848,40.3683
-3828.1250,211.2483,25.5179,-95.6390,-65.9280,-75.8852,-46.9033,-24.1900,-11.9331,-45.8715,-55.6701,706.3991,7.0091,-72.8833,-58.6983,194.4124,75.9774,-47.2520,-61.8563,-132.6724,32.5530
-3820.3125,-144.4154,-27.1013,-29.0277,-1.0795,27.1595,-54.2310,42.9790,18.4278,-15.5475,49.2857,-331.6835,74.7684,68.6798,82.4637,-33.7559,219.2073,-54.3970,0.9686,-103.6073,25.9866
-3812.5000,60.8550,20.3545,-19.6185,8.5651,-0.9899,-81.7703,14.9441,-9.3927,-79.4305,-51.9685,189.0665,12.3099,-32.9553,-91.5888,120.8975,156.2152,-10.7376,-25.4011,-130.7466,35.2193
-3804.6875,106.5121,7.0598,-44.1151,-14.7088,10.9590,-70.2208,-9.9980,-69.1060,-67.2201,-39.1402,383.0401,-11.0669,16.5158,-4.5483,-15.3458,170.3002,-67.9769,21.3353,-48.7861,47.5514
-3796.8750,-170.5762,-25.2407,8.8465,70.4766,100.3745,54.7780,-31.4876,18.6479,21.4435,-22.8735,-449.6078,42.9979,32.4495,48.9453,-2.1447,187.8255,-55.7590,70.5376,-70.3811,26.3315
-3789.0625,190.2334,4.1516,-72.7924,-77.9516,-18.8097,9.1638,-39.5833,-26.1860,13.4979,-140.2272,643.2861,-37.5705,-49.2286,-106.1865,172.4889,70.7275,-64.1383,-8.8672,-8.5788,18.5086
-3781.2500,-127.9880,-44.2196,-20.3327,-28.2876,33.1133,60.6511,49.4216,26.0990,101.6537,-14.4714,-262.7137,51.9495,76.2038,56.7819,-34.7881,161.7238,-120.4269,39.8309,40.3272,-3.2183
