Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,31.7716,-91.2443,30.2409,-66.7283,55.1619,11.7869,44.0721,31.2661,44.4095,-8.6877,0.5307,-66.1120,-33.8651,53.3284,4.4229,-37.2951,10.8674,45.6308,54.9112,-129.7999
-3992.1875,34.3631,-161.3577,66.8319,-100.6179,91.1880,-26.9103,48.7162,-43.1232,43.8380,-83.5549,-1.5758,-67.6421,37.8351,89.5471,-33.0707,-39.5549,13.2966,13.2417,57.0463,-59.4786
-3984.3750,67.1549,-95.2646,97.6225,-105.3061,123.4107,-69.4079,42.1312,-85.3125,2.4669,-127.2172,-7.5034,-74.9597,67.7371,10.9729,-39.3582,-45.6075,45.9309,81.0342,20.3738,6.0438
-3976.5625,-20.0600,-43.1567,42.4091,-16.9884,31.6342,22.0945,1.6405,6.4946,-51.9002,-34.8780,-63.4481,-20.2604,-24.3625,-43.6018,-56.6434,9.3359,28.5675,134.8159,3.6974,22.5721
-3968.7500,-68.0800,48.1536,-45.6068,38.5261,-18.9479,43.7870,-27.6967,28.4958,-65.0504,23.6568,-116.2043,110.6464,-114.2537,53.0244,-34.7245,66.4811,50.4079,-19.2153,-8.7777,42.3086
-3960.9375,-60.3540,90.2067,-38.8813,45.7853,-11.7802,51.2288,-29.1658,36.2465,-57.4403,-7.0497,-109.2244,80.3008,-108.3922,97.4221,-65.0540,36.3913,23.9925,-81.5047,0.4958,83.7977
-3953.1250,-102.7922,45.1112,-48.3136,71.8942,16.2262,4.5286,7.4829,-47.1485,8.0229,-53.9003,-118.4035,32.8154,29.3312,15.6767,-37.5349,-10.8398,16.4220,-18.9551,-6.3852,109.1409
-3945.3125,-63.6881,83.5744,-44.2008,109.5525,93.7741,-28.6297,4.3352,-79.9978,13.0535,-86.1996,-79.0463,72.8936,32.6122,-90.5204,3.5358,-44.5167,20.4070,21.1253,-107.7142,111.0419
-3937.5000,-79.4890,171.1459,-59.9899,162.3057,5.4202,-44.6974,-61.7805,-95.7565,-38.7957,-66.4025,-59.6036,166.0848,53.0042,-68.6286,-12.2853,12.8979,39.4893,5.2965,-157.9350,93.0503
-3929.6875,-45.9031,203.1218,12.6182,159.4611,4.4632,-46.3713,-77.9110,-97.1256,-39.2375,-68.2098,-61.7762,163.6847,13.8029,-32.3413,-50.6912,10.7112,107.9756,-102.1385,-158.7519,89.4698
-3921.8750,42.5776,43.0068,102.1204,69.5195,57.4000,-67.1469,0.9153,-116.6006,14.2243,-125.1208,-10.0594,68.1901,65.5018,-90.1386,1.8073,-83.5684,160.3704,-154.6828,-70.6759,139.7977
-3914.0625,78.6487,-62.4991,174.2124,-105.8117,93.9219,-178.3207,78.6047,-191.4782,161.2888,-89.4284,25.2425,-6.6876,137.8006,-199.3290,37.9056,-159.2372,126.3658,-118.6369,0.9960,173.7342
-3906.2500,102.8603,30.1510,127.4475,-82.9895,120.5900,-225.3509,59.9635,-165.2088,188.5210,-27.5827,13.6755,54.5979,126.2650,-282.3824,64.1613,-133.7452,45.5121,-129.4695,-79.1865,160.8373
-3898.4375,11.1673,183.9011,32.7772,-0.0769,-10.6443,-173.2937,0.5637,-148.8488,131.8717,-12.6361,-7.8012,179.9902,30.8467,-229.3439,6.5334,-45.1565,24.7605,-45.2149,-64.2687,138.0552
-3890.6250,-22.6354,254.5618,36.0003,140.7397,-116.9903,-133.3388,-56.3088,-145.5918,99.1202,-46.7899,-5.3887,145.2964,33.3337,-116.3919,-64.1908,-6.6642,130.9061,-149.0665,-62.4632,102.1873
-3882.8125,19.5972,224.2896,80.2617,145.6168,-109.2957,-162.3259,-31.7173,-211.2853,145.4185,-111.8916,39.0580,115.6729,40.8787,-107.3816,-18.8665,-36.1120,208.0977,-177.8795,-54.6179,71.3829
-3875.0000,14.1168,252.3216,74.8167,173.7917,-114.3090,-132.0224,-40.4776,-179.6813,214.0292,-44.6893,-4.2091,73.3564,-2.2621,-149.0809,12.7734,-42.2557,61.5867,-183.3988,-130.4669,63.8903
-3867.1875,-28.4721,314.2557,-8.7370,235.8658,-159.4212,-32.8270,-86.8130,-116.1864,131.5535,-18.5818,-51.5887,171.9442,-50.4873,-47.8850,39.3264,57.5023,-16.0256,-296.0341,-171.4240,125.3075
-3859.3750,-34.1197,305.1494,-18.3463,227.8966,-205.5829,-5.6864,-120.6566,-89.7473,-24.9672,-27.5154,10.9651,161.4938,-59.7465,16.2630,28.8265,120.2155,-56.6895,-232.7356,-142.4434,186.6884
-3851.5625,-64.6809,169.1556,-48.8663,126.0331,-273.6532,72.5520,-116.4013,-11.2114,-18.3771,49.6469,15.6051,92.1580,-54.8908,59.5078,-2.5739,199.0327,-87.2527,-156.3475,-65.3657,190.1822
-3843.7500,-85.0455,-28.6298,-106.1898,34.3714,-183.5251,88.9838,-24.4192,41.5128,73.4230,103.0044,-41.5653,34.0284,-75.8240,76.9482,51.2361,178.0532,-142.6120,-141.7740,18.9045,167.8886
-3835.9375,-160.3674,-70.3568,-183.4637,-7.2386,-112.3533,85.4543,19.6551,75.2783,107.2701,172.4103,-82.6964,66.9583,-44.6967,74.4374,85.1020,137.1344,-252.9139,-147.1542,50.2164,125.6614
-3828.1250,-202.2457,97.3720,-263.2867,19.6041,-118.7407,78.3646,-32.1867,105.4860,28.5650,239.2733,-127.3871,169.3449,-52.1035,141.3721,41.4209,129.6734,-259.7502,-154.1022,8.9743,116.8981
-3820.3125,-216.5696,186.6602,-316.5589,74.0032,-134.5840,135.8181,-28.3118,126.2357,13.4103,185.6853,-144.5295,153.2958,-67.9482,89.8516,62.2922,112.7663,-274.0285,-28.5186,-5.7300,135.6948
-3812.5000,-220.4936,75.3719,-322.4279,68.8153,-177.0386,92.6633,21.6296,120.3755,119.6579,143.4948,-77.2747,72.6633,-110.3820,47.7201,93.5565,106.2537,-242.9034,2.4531,61.9557,164.9084
-3804.6875,-172.4762,17.0567,-270.3448,10.5899,-124.5523,33.4490,51.4145,61.4544,245.8484,121.2542,-63.0772,13.0004,-59.8522,63.5300,108.7701,83.6998,-229.8222,-53.6455,40.5801,141.0955
-3796.8750,-129.8665,58.3545,-225.6662,-17.0293,-116.4821,3.8257,15.3906,32.1226,180.6355,128.6146,-20.2861,56.9500,-16.7036,-2.0645,116.5952,53.7556,-187.1416,-82.1564,-22.2028,146.9037
-3789.0625,-56.5174,201.4127,-187.2451,-15.8950,-151.6772,-30.0476,-58.8349,-2.4647,73.1698,166.7228,-18.7538,168.6634,-87.7925,0.0950,81.1750,91.5721,-148.7070,-113.9325,-88.2425,183.4766
-3781.2500,49.1269,235.7836,-150.5252,19.5487,-186.5742,-66.6226,-69.6502,-37.7556,75.0068,130.1308,17.0685,205.6850,-161.5666,-34.4511,82.0539,91.6898,-112.9703,-113.4257,-86.9911,182.3628
-3773.4375,41.5170,155.9178,-123.0564,-25.2547,-232.7268,-76.4531,-50.3926,-84.3078,177.5882,83.2810,43.6350,121.4725,-134.5716,-6.2608,72.6935,81.5591,-50.4885,-121.1778,-58.9984,208.0204
-3765.6250,43.5902,17.7681,-81.9019,-24.3491,-155.1866,-35.5908,-1.8817,-43.1691,218.8578,87.1331,9.8867,50.9822,-93.8588,-2.3705,77.0343,85.1437,-47.3056,-154.2403,-21.3086,173.4021
-3757.8125,2.5023,-25.5208,-84.9014,-65.5895,-193.8011,34.1093,8.0070,26.8090,217.9869,157.8320,5.9804,11.3434,-133.2713,33.3641,75.2326,119.5806,-89.2621,-125.4724,44.2374,95.6452
-3750.0000,5.7643,-93.4603,-81.5471,-99.4762,-152.0747,75.1584,8.6597,104.1301,186.4789,235.8732,-27.5836,-58.9483,-166.3247,74.4425,5.7880,122.3697,-86.8658,-158.3667,82.1281,61.2496
-3742.1875,99.5702,-106.8305,16.3500,-147.8038,-127.7989,61.7574,-20.2982,127.9986,100.5146,185.4689,69.3877,-107.6730,-70.8184,-10.9310,-7.1106,109.7153,-62.9267,-134.7184,36.5458,83.4279
-3734.3750,151.3606,-91.1790,70.2342,-97.1241,-184.5372,78.3464,-56.4594,108.8588,8.5374,129.0752,122.3507,-91.3787,-90.2922,-67.3125,-27.0035,52.0696,-80.9855,-48.0753,18.9568,98.6283
-3726.5625,135.4985,-3.1691,17.4692,-9.0965,-162.9301,99.2737,-73.9906,129.0587,-43.0896,76.0321,68.6656,-71.7289,-106.3901,-8.3580,-5.5351,72.7807,-61.6870,-64.1082,-32.2875,81.1915
-3718.7500,134.0309,100.2539,-20.9022,23.3450,-163.9309,97.6090,-117.6082,91.6643,-152.3281,37.3943,29.3679,-0.6734,-35.0806,65.0060,-43.6665,33.9031,-98.0030,4.2559,-68.1554,78.1720
-3710.9375,122.5349,122.7080,-34.3003,81.8148,-139.9641,83.9598,-144.4665,41.2828,-201.5837,97.7725,89.0491,22.4025,-48.7725,15.3826,-56.8027,57.0397,-108.3232,-7.3720,-113.0443,100.1730
-3703.1250,111.0275,74.1886,-46.7072,104.3008,-116.0040,70.3055,-140.8489,64.8898,-213.8468,158.1500,74.7240,45.4973,-134.4439,2.7431,4.0586,117.1737,-155.6267,50.9808,-159.9375,122.1893
-3695.3125,-11.9744,127.1755,-101.5974,121.2903,-134.5409,125.1326,-129.9939,119.9793,-230.6238,139.0129,-18.0935,63.1014,-116.5771,21.5812,22.4269,134.7952,-172.4115,68.8201,-141.3444,138.7231
-3687.5000,-38.6321,168.5183,-94.1368,91.6407,-126.7372,95.3056,-118.9784,90.4081,-186.0661,72.2259,24.4389,107.0600,-36.3337,29.7652,-6.8526,141.7727,-94.8353,-64.0009,-98.4157,144.6275
