Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,76.7191,-161.0316,74.6127,-35.4060,75.5733,-27.9970,106.2247,7.3289,-5.1936,-10.5516,20.8872,-96.6847,41.6151,-82.0954,44.7743,-76.3894,58.2619,-36.9624,-2.7692,1.0884
-3992.1875,-139.4311,75.3420,-118.1219,133.8988,-153.2084,35.4989,-195.1217,108.2988,168.6802,79.3666,11.3113,74.7352,-113.6851,53.5735,-110.7980,-13.6540,-87.7696,97.3280,-9.5942,65.0950
-3984.3750,88.3948,-88.3281,48.0958,7.1477,48.9647,52.9447,43.4840,15.2192,-474.5674,-184.9350,-7.3232,17.1117,161.9862,-40.8098,126.5826,-106.9678,33.1609,40.5760,110.5533,9.0481
-3976.5625,-16.3888,154.3474,9.6846,75.7443,-62.5041,-24.2673,-104.5547,-61.5254,220.5561,38.8089,100.4147,-23.1703,-97.9985,-43.8488,-95.7114,-37.9382,-72.5545,3.1520,-99.9718,43.3437
-3968.7500,-91.5343,144.6812,-108.0907,68.0080,-107.3386,77.1741,-147.9858,40.3879,-155.6568,-22.4480,-91.2024,3.2128,-32.3475,18.7800,79.6153,24.7583,-43.6232,136.3935,173.1600,71.2968
-3960.9375,124.4086,-100.9531,82.1995,-70.6955,45.8988,44.6728,78.6516,-28.6568,-77.8807,-47.7509,-12.7716,-66.3545,10.3770,-86.5470,121.0044,-80.5095,-3.6319,-72.3226,71.3587,39.2955
-3953.1250,-174.4519,86.6436,-125.3190,83.8025,-197.6736,-17.6411,-201.5285,-16.5180,375.1696,138.3247,-1.1243,53.2818,-86.7105,69.3318,-49.4413,39.4237,-92.4532,12.1502,50.7406,124.5007
-3945.3125,11.4437,23.0143,-75.1010,-47.9563,-111.4991,30.7973,-3.9580,-4.6308,-311.0840,-81.9161,-97.7459,63.6794,145.9704,43.9704,219.8660,87.1192,-12.5274,-49.6167,200.8953,63.4544
-3937.5000,32.5273,74.5223,-17.7165,-29.5723,-200.1631,-96.6119,-57.2219,-22.6033,332.8117,108.1948,68.7937,44.2192,-91.2003,24.7607,55.3065,67.9619,-63.4520,-171.2496,-59.8187,82.5483
-3929.6875,-93.6517,84.7737,-151.5956,17.5751,-261.0957,-49.2636,-153.7780,99.1810,48.4894,67.6252,-65.9157,127.5301,-42.6411,71.3243,103.4614,77.5727,-49.6328,15.8830,163.2220,130.3991
-3921.8750,147.0952,-30.0784,27.4337,-131.3949,-45.1014,-56.0042,136.5882,20.8640,-139.0064,-49.3831,2.2632,10.7427,26.8358,-44.2122,135.5187,-37.9217,-20.9029,-97.0883,120.1845,52.1406
-3914.0625,-124.2983,220.9946,-147.6876,-18.5141,-257.2662,-48.9037,-222.2169,64.3832,418.4090,193.1594,46.3062,52.8067,-185.8593,71.1005,-113.6155,114.4320,-116.3393,-20.2174,93.9663,95.7298
-3906.2500,-63.5860,277.2192,-118.7248,-101.5243,-81.3438,52.3082,-119.9478,129.0046,-325.1261,-41.1156,-109.5630,42.9848,-10.4493,61.5251,61.3398,67.8924,12.3230,72.7686,327.8654,13.4172
-3898.4375,-24.8249,346.4440,-39.7400,-65.5445,-75.4080,18.5195,-113.6665,59.6085,119.3182,43.0454,79.5855,9.1655,-190.0346,27.9383,-155.7158,-39.6561,-21.0098,2.7320,82.7551,-55.9056
-3890.6250,-181.4206,290.3535,-203.1187,127.0983,-128.8481,148.3724,-312.7704,152.8639,-45.5342,50.0188,-47.6018,100.0109,-206.9930,119.0095,-209.1638,51.4522,-72.7059,266.3457,171.2890,-73.5731
-3882.8125,189.9583,-11.7742,42.4616,37.6884,153.6658,134.1783,5.0819,29.0706,-463.5117,-156.2394,-60.8452,48.8133,-71.9825,31.0269,-38.6547,-36.4906,15.5555,141.9088,82.7882,-197.2975
-3875.0000,-0.6468,216.1148,-11.9503,161.2868,25.1669,77.9785,-233.0881,-100.7302,178.5660,24.1072,30.9275,101.6183,-237.9893,84.0476,-242.1822,16.5686,-34.1917,159.4598,-143.7391,-143.0221
-3867.1875,-19.8048,228.4907,4.0644,104.3406,115.1010,129.2311,-142.8347,-86.0726,-466.9237,-204.9140,-63.8645,115.8922,36.4522,61.5341,31.7231,-42.9076,50.5029,208.4716,46.2052,-164.2926
-3859.3750,67.3227,134.1269,168.3427,47.6298,205.3017,34.7275,-14.3013,-217.1731,-48.1901,-122.9864,136.5889,19.4152,-20.8438,-71.7417,-63.1129,-101.1433,-4.5553,80.7131,-185.6026,-185.3179
-3851.5625,-110.0726,164.2799,-19.9032,149.4286,16.9729,64.7227,-277.3032,-112.7806,56.1189,-0.4476,57.5541,85.4540,-99.6575,105.5025,-179.4818,75.1358,-42.1333,218.4586,-82.9222,-117.8274
