Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,67.1157,38.1544,88.7932,28.3033,56.5109,2.0150,-1.4345,-35.7365,-21.6960,-113.5968,-20.0342,-20.9088,18.0507,-7.7767,-19.1694,-49.4883,60.9146,-0.7306,-6.2328,-15.2400
-3992.1875,269.1555,52.9989,80.0287,-36.7584,-63.2487,-8.3372,-159.1560,-83.7476,-106.7636,20.2833,116.4018,-68.9152,-29.2468,18.3807,6.8009,13.1891,-18.7895,23.9318,-16.9863,-26.1804
-3984.3750,117.9982,14.1402,107.0767,-21.5247,35.7838,53.1150,12.9189,15.0442,-8.0354,6.9561,31.6281,-81.1227,32.2655,-141.6687,31.5628,0.6623,-29.6694,12.4027,-63.9542,-38.3284
-3976.5625,184.9534,-63.1940,-8.7728,-223.1579,29.9143,-26.3300,43.0926,7.9334,58.7912,145.7242,134.9621,-88.2248,-47.1375,-147.6149,97.4266,103.2376,-420.4751,-62.0344,36.1845,-8.3816
-3968.7500,212.8223,-53.1376,58.2896,-180.9439,-51.0709,-71.8701,34.1557,-1.2854,49.5108,135.3785,126.2022,-206.4188,91.3580,-192.6707,88.1830,20.7059,-216.3601,69.4376,-42.7865,-17.5376
-3960.9375,147.6342,-125.1133,100.3116,-232.2168,-10.1043,-68.4531,73.1682,38.4518,88.1718,173.9869,129.3926,-314.6598,94.8079,-153.7841,54.8804,96.1154,-248.2906,37.8596,-75.8111,-14.7440
-3953.1250,274.6249,-82.9871,86.4842,-226.4390,-136.0024,-83.8873,-89.6859,-51.6634,-1.0340,193.7648,224.7441,-293.7483,-30.6039,-96.7478,74.7261,116.6853,-227.0976,93.4309,-55.6787,-30.8015
-3945.3125,207.0623,-14.5523,164.1164,-57.2714,-95.4636,-7.8670,-13.0895,-12.3250,1.2147,83.9876,153.5392,-291.3895,8.4400,-204.2713,4.0223,8.6984,90.5688,94.4679,-90.1024,-65.4155
-3937.5000,267.4981,-1.4108,152.7407,-94.2537,-107.9237,16.1603,-100.4854,11.0199,-86.5329,143.2237,177.3301,-231.0346,-77.5232,-144.7861,-46.6819,31.7193,-60.7986,47.5009,3.4779,-42.0333
-3929.6875,229.8079,29.3589,189.2145,21.5924,-146.5483,88.0373,-177.0467,7.2179,-126.4418,102.3163,100.9827,-270.8251,-42.6435,-147.4535,-86.5479,-8.4132,181.6761,149.3915,-1.1058,-81.8044
-3921.8750,33.4577,-22.6229,134.0527,37.4006,18.1742,141.2677,23.7461,60.7692,-0.0000,80.7539,6.9889,-256.2607,-26.4053,-167.7849,-107.0715,-66.1988,161.4998,92.6280,47.6535,-139.2327
-3914.0625,156.3165,1.9068,79.0827,-7.8625,-0.9091,121.6950,-70.2670,40.5213,-93.3561,96.4079,98.2118,-202.5016,-118.9807,-77.9096,-90.3935,-50.7782,36.4864,108.0654,27.6225,-159.4666
-3906.2500,50.2728,56.3062,153.2079,134.6409,35.1020,120.2271,-72.1742,38.3824,-95.6094,-17.8329,59.5321,-130.6510,-47.4460,-152.9424,-129.6174,-89.2586,317.5840,106.6151,-80.3208,-161.6058
-3898.4375,155.6869,60.9154,113.7849,37.5243,-5.4314,43.2175,-112.6332,-3.3015,-137.4179,87.3895,92.3150,-62.3553,-161.4670,-83.5258,-134.3969,-21.2863,104.1049,-0.3880,-12.8230,-129.2966
-3890.6250,270.1801,135.7365,160.4205,99.8164,-106.9332,-22.7421,-179.0679,-68.9347,-167.1974,-16.3251,137.1560,-55.0034,-116.4485,-76.0564,-127.1288,-50.2615,288.6631,42.6702,-40.2809,-121.9394
-3882.8125,74.4486,71.3385,212.8590,102.9798,17.3685,-8.8951,-54.6945,-19.7564,-117.1718,-41.2311,76.7764,-77.8499,7.3781,-99.8006,-151.0638,-37.4431,303.0294,-14.4649,-26.9341,-108.7850
-3875.0000,115.4499,17.3613,70.0195,-24.4761,20.4168,-42.2946,-126.5695,-53.8234,-115.3859,69.6383,190.1462,-38.9319,-63.0560,49.2160,-75.2471,1.1435,26.1064,-44.8574,47.1797,-69.8787
-3867.1875,-59.3623,8.0726,34.3676,61.9190,20.6549,-42.4933,-16.2418,-17.6883,-42.4038,31.7114,152.7086,-3.8057,46.7120,48.4332,-76.2311,-74.0617,202.3968,-10.0417,-23.5105,-70.7728
-3859.3750,-77.3837,-44.4911,-58.4921,-67.5129,73.6960,-63.8860,34.8905,33.2544,9.3800,155.5940,205.0687,85.1305,-10.7201,63.4487,-98.4179,14.5351,-133.5318,-99.4274,-8.3992,-55.8657
-3851.5625,103.8081,20.1404,-92.1594,-68.1355,-71.0826,-99.0757,-73.7910,-1.6019,-63.6370,192.6873,243.6349,123.2701,-8.9671,64.6715,-60.4025,52.3275,-129.2749,-60.6028,-76.0818,-17.7601
-3843.7500,-82.3758,-34.8265,-68.1817,-42.7243,-48.2162,-39.6015,-14.8137,94.1998,-4.9976,176.4253,154.8369,108.0665,50.4475,50.5394,-38.7395,73.7647,-104.3503,-72.1149,-87.1201,40.9895
