Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,58.7130,51.7343,33.4127,23.4418,-6.2024,-18.6781,8.6467,-44.6946,-22.1925,-34.9356,17.1453,15.4406,-19.1435,-10.8262,-26.1375,-44.5812,85.6073,-54.4431,7.1188,-35.5220
-3992.1875,165.2227,88.7128,71.0346,60.5445,-43.2879,-129.2395,8.7813,-81.7025,14.3049,-34.8860,50.9951,20.4143,-19.2518,-10.6752,-26.5337,-81.9984,86.9462,-160.4394,42.1622,-35.9558
-3984.3750,67.0854,132.0528,-33.9946,32.0028,-113.0305,-124.4423,14.2557,-40.3474,55.1425,43.5204,-33.3701,47.2134,-52.0110,30.8220,-22.5896,-41.0579,59.6233,-84.0819,48.5487,4.9563
-3976.5625,-3.0110,167.4570,-106.9914,31.5125,-149.7345,-12.5911,-59.2228,33.0699,18.0314,79.9908,-94.8269,82.2492,-88.7254,67.3724,-22.6016,68.9322,-46.6584,20.3330,46.9817,-32.0781
-3968.7500,5.4452,176.4258,-99.4426,4.5741,-142.9020,-5.1846,-52.1605,40.0432,-12.5417,50.0231,-82.9924,67.8450,-81.8934,37.4779,-16.0680,112.4735,-73.3979,62.3060,53.9668,-25.5652
-3960.9375,3.2508,139.7557,-137.5514,-68.0083,-107.7282,-7.4221,-53.7523,75.3815,-51.7680,11.4142,-54.0595,41.0590,26.2826,72.9356,54.8127,73.3596,-75.7949,129.6380,15.2939,-64.7075
-3953.1250,35.8504,207.8876,-64.8647,-0.7823,-35.7640,66.1453,-55.5528,37.5260,-127.2017,-63.3826,-7.1524,86.3063,62.2592,72.1987,90.4898,-1.9526,-149.4001,89.7819,-23.5840,-140.0520
-3945.3125,9.2463,216.8273,-57.3798,7.2434,7.9977,73.5163,-11.5552,7.4757,-83.8397,-129.3723,8.4825,84.5584,105.0396,42.2545,22.9665,4.5363,-141.2148,96.7328,-52.6712,-133.5995
-3937.5000,-59.1117,114.0169,-54.6502,-26.4851,47.0032,75.1447,-9.3130,-27.3191,-46.2274,-164.1126,-2.2821,63.3517,107.0744,80.5534,24.6934,-30.7196,-68.7852,131.9485,53.4902,-168.8956
-3929.6875,-72.2174,66.4622,6.3309,-39.9582,144.2637,100.0337,88.1771,-2.8634,-22.3807,-140.6041,23.4295,35.8449,94.3593,31.1022,47.6624,-80.7320,-82.1121,153.4281,3.8961,-218.9445
