Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,25.1027,-11.3469,30.7334,-13.3239,17.1080,-49.7209,-6.7967,-71.5800,28.5247,-46.7327,67.2774,-47.9696,40.7110,-74.8479,54.4641,87.1352,0.0956,-46.4531,-20.8984,7.4447
-3992.1875,41.5275,-31.5939,13.6351,-33.4217,0.0018,4.4314,49.7494,-16.5266,11.4295,-28.3321,124.7128,-118.4932,96.9011,-244.0677,73.9209,147.4570,-54.6171,-65.9112,30.3159,-47.2874
-3984.3750,-48.2029,-156.9986,30.3912,-52.6737,16.7527,56.4197,66.1548,-1.6148,65.1861,-13.0799,-42.0098,-228.4924,113.9494,-451.5231,91.2339,388.7243,-3.4824,-50.5227,116.3897,-31.1732
-3976.5625,60.5504,-48.9145,-1.3522,-15.4367,-14.9895,22.8863,34.0696,1.7984,33.4563,-9.3215,-37.2330,-171.1520,82.5057,-377.5482,97.0607,396.5794,-35.8541,-83.6377,48.9735,-63.5626
-3968.7500,60.3054,-14.8309,33.9083,-16.2042,-16.7253,-17.6689,32.0012,-38.7911,31.7354,-49.5648,-37.4537,-120.5706,45.0656,-272.6350,22.8969,288.4986,69.7746,-120.7565,48.5627,-28.9639
-3960.9375,33.1483,-6.6690,41.2773,27.1213,-45.3500,-48.1336,-70.9572,-70.2779,2.1246,-43.7164,117.4128,-98.1075,15.7297,-232.6904,-43.1647,299.5974,77.5123,-77.7705,-13.7305,14.7274
-3953.1250,143.1360,101.6357,45.7930,65.5971,-40.8177,-45.4535,-103.7560,-103.6118,-29.3382,-40.7224,196.4317,-84.4815,-16.4524,-306.6601,-111.0708,307.9374,46.3863,-74.6299,-79.8673,18.5533
-3945.3125,61.4647,54.2795,30.6626,54.4123,-19.9250,-62.4289,-83.1875,-120.5887,-8.4456,-20.3827,33.7943,-88.3186,-68.2734,-290.3477,-126.6180,406.6984,70.6077,-16.1417,-91.6401,112.7211
-3937.5000,83.0271,75.1553,-58.2220,110.4666,-34.7723,-79.1675,-61.3521,-100.3123,-60.2863,36.2064,-89.6080,-23.1227,-118.8377,-161.8609,-29.8911,469.7834,-82.9162,4.5977,-140.1490,134.1343
-3929.6875,82.3920,73.8355,-59.3064,3.3182,0.1873,-119.1222,47.3014,-67.2352,11.6710,33.5922,-128.2134,-106.1100,-10.5985,-315.6486,42.6448,361.7506,-48.6462,-31.8575,-35.8510,168.3318
