Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,30.8865,7.9866,-14.8991,-31.8902,25.0359,-32.1412,21.7181,11.1152,68.4394,25.0178,14.6706,25.8694,-17.3538,0.7266,-28.8772,3.6388,-47.0387,-42.1262,-16.3965,32.1960
-3992.1875,-43.7781,39.0619,-20.4922,-35.7096,19.1983,-74.9470,15.8411,42.0274,26.2951,25.9253,-63.4132,-16.9372,-58.8791,-41.5359,37.4012,1.2572,-53.1591,-12.0841,14.2456,63.4081
-3984.3750,-18.2003,100.3886,-65.8426,-47.2805,-25.3943,-47.5026,-65.7852,34.1909,-54.6048,-27.9346,-36.2481,48.5110,4.8491,-13.5474,139.9280,-15.4413,-63.0272,-23.7899,4.1489,18.8706
-3976.5625,-27.1627,125.1733,-111.7392,-23.4035,-33.5313,-20.6125,-36.9577,-11.2033,11.9464,-25.0010,-7.6270,77.4093,70.0262,51.8914,166.9025,-13.4243,-75.4436,-70.0480,-5.4985,-26.2211
-3968.7500,22.0788,140.1712,-133.4382,25.6727,-54.4733,31.4785,-57.9327,4.5999,-82.3080,-43.3367,45.1859,56.5125,48.4038,103.5356,35.0686,11.4589,-62.6638,-57.1032,43.0588,-47.1121
-3960.9375,93.0678,280.9223,-97.3842,25.4958,-53.6690,31.3220,-20.1550,5.1554,-6.8249,-22.5458,45.7458,-16.6361,-25.4667,30.9331,-39.0146,-6.6351,-98.1324,-22.4077,-26.6243,-46.2549
-3953.1250,60.0047,353.6232,-170.3802,-9.7299,-90.9220,-6.8813,-94.4162,41.6557,-6.3806,-26.2596,-28.7546,94.1560,-26.3883,-43.7236,33.8616,-34.4378,-132.6485,13.2431,-26.3506,-9.4490
-3945.3125,10.7391,233.1277,-148.5803,10.8457,-105.3908,14.7147,-108.8781,26.9542,-94.1450,-65.1704,30.5460,116.7538,-4.5034,-21.5807,128.5435,-35.4703,-112.3617,68.6992,-41.2702,-23.8446
-3937.5000,35.2759,152.4330,-123.9748,34.2164,-79.0661,40.1079,-82.5314,16.0484,6.8909,-18.2464,19.6492,69.1430,-52.8062,41.3594,81.0329,0.8098,-90.2739,21.9585,-52.3890,-34.4442
-3929.6875,52.3064,204.2456,-143.8607,15.0890,-62.2535,19.0049,-65.6809,-4.3632,-86.5704,-61.7452,-0.7577,86.0259,-36.6053,57.7994,60.0212,-12.0704,-74.6820,-33.2795,-36.0005,-17.5412
-3921.8750,119.4900,201.2137,-75.5974,11.1153,-28.3008,-21.9457,-68.6822,-7.6287,-88.8966,-67.6298,69.9850,9.0584,-3.2485,-19.6044,56.1647,-43.1327,-43.9335,-72.3630,-39.4526,-20.4913
-3914.0625,88.3886,98.8808,-37.6334,48.8429,-100.6571,15.8035,-66.9804,-6.2049,-12.5172,-14.5448,34.4287,-25.2164,-39.1919,-55.3085,-16.9928,-32.2782,-41.4733,0.2558,34.8059,18.2528
