Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-68.8293,-54.8852,-30.5647,-28.3179,58.1344,13.6987,75.4127,6.9655,38.2034,26.6806,-20.5089,-34.6660,45.4977,-35.8634,77.4645,-72.8706,-23.1117,87.2917,11.1262,-76.8404
-3992.1875,-120.9989,-37.5606,-50.2568,60.4556,76.6247,106.1773,20.4294,62.4692,-164.3241,45.5161,-39.9027,14.2365,41.4705,-17.8606,59.4148,19.0249,-5.6802,36.7988,-5.8639,-59.8795
-3984.3750,-8.1350,-64.1729,-5.9147,-70.7032,85.1469,-69.2741,29.4813,-38.9591,176.1675,-55.5860,78.7422,-108.9938,101.2173,-119.7864,142.3955,-9.9937,38.7944,-92.6403,4.1789,-15.8640
-3976.5625,0.1748,-55.3352,2.8666,8.5926,58.1019,-22.2776,3.9688,7.0624,-108.8667,101.7635,-23.1693,-42.1554,29.9710,-73.2471,41.8228,73.4594,-23.2904,59.3679,13.6594,-7.3883
-3968.7500,124.6606,-0.2876,58.8239,-6.8858,42.2302,-39.0577,-12.3600,-8.6944,-51.7443,-24.6598,70.0919,-51.2161,45.9763,-90.4783,26.4212,56.1563,66.8103,-130.4061,-37.6706,11.2965
-3960.9375,184.7402,-79.6269,82.3720,-86.7536,-7.0618,-124.2304,-61.1028,-20.8460,83.9837,0.5083,93.9480,-108.5878,41.0081,-66.0882,51.6051,80.4810,-13.4856,-138.5968,-46.4154,71.5905
-3953.1250,138.2106,-20.5631,34.3075,8.7863,-53.9736,12.0010,-106.4633,42.4082,-146.8939,100.0912,9.1918,-13.2327,-27.0979,-3.2758,-32.8214,106.2383,11.6042,-111.3781,-20.7748,96.2948
-3945.3125,234.1123,4.9632,60.6825,-70.1991,-26.4536,-106.2962,-42.3979,-76.8682,248.6355,-91.8631,72.8790,-82.1892,13.7698,-85.9852,33.1773,-49.5121,108.1349,-258.7061,40.2915,86.4577
-3937.5000,124.8664,2.3470,57.9067,-37.3333,-64.1001,-71.7510,-6.5055,-4.2965,63.0318,18.0354,-38.5727,-4.4835,-65.4873,23.1665,-77.9855,22.6127,34.5090,-154.2014,144.1852,83.4858
-3929.6875,91.8029,39.9373,24.3132,-34.2527,-60.5689,-67.9959,-2.4384,73.4945,29.5887,-14.8377,0.1579,5.2954,-51.5139,26.5511,-73.9737,62.9846,37.0599,-289.4824,147.2696,85.7319
-3921.8750,113.3328,-41.8548,10.3134,-186.5647,-73.4565,-190.6388,58.2107,22.8934,236.7365,45.8822,58.4901,-108.4062,-4.4948,-24.4391,22.6161,48.9919,-45.7938,-265.1794,169.9407,107.5964
-3914.0625,30.5565,14.0565,-3.0002,-93.1687,-49.6665,-92.5875,83.5412,47.9961,-68.4094,107.3107,-26.4876,-27.1628,-31.1855,0.2926,-26.1087,109.7349,-22.9591,-136.1704,122.2986,94.1804
-3906.2500,102.6617,17.8814,111.5752,-123.8474,-6.9967,-158.6201,53.7514,-55.9868,157.3032,-106.3499,88.4198,-80.9991,33.7187,-67.0471,18.0388,6.4166,120.7661,-235.2534,56.5380,62.6791
-3898.4375,48.3103,35.2669,129.6943,-72.9685,-24.7928,-104.1055,-0.5045,-36.4244,-7.4135,24.5273,32.8822,-9.5058,-23.5654,26.1771,-73.2722,25.6681,67.0403,-75.7967,2.3093,43.7439
-3890.6250,247.5414,234.2600,155.4035,21.5259,-34.0083,-38.9820,-46.1808,-82.2512,-162.5598,-94.9765,96.9305,66.7737,-41.8940,-19.9730,-155.0107,-57.4411,124.8988,-156.7243,-44.3298,-3.5746
-3882.8125,460.0162,236.5217,196.3490,-10.7102,-28.9935,-144.5918,-77.6318,-223.8172,98.5255,-200.2312,174.2223,3.8668,-2.1235,-88.8474,-76.5236,-200.2688,163.0026,-151.4092,-76.7373,-36.6298
-3875.0000,411.9378,260.2332,148.7339,118.5076,-2.5493,-6.7555,-49.6474,-85.9314,-314.9234,-135.0378,52.9608,115.9342,-44.9703,-25.2506,-159.5967,-172.6158,115.5439,49.3549,-52.7064,-84.2182
-3867.1875,464.0353,277.1531,132.2978,100.9454,19.0676,15.3052,8.5158,-64.8192,-147.2179,-297.6221,110.8780,79.0972,7.1763,-114.4197,-100.4943,-298.7193,167.2664,-71.6661,-0.4862,-137.5918
-3859.3750,395.1820,175.1327,99.9033,34.4434,24.7160,-15.5816,51.7124,15.3471,-141.4487,-70.1643,41.8439,49.6065,-25.8971,-71.5229,-131.3579,-255.7478,30.0359,38.3486,73.7709,-169.8993
-3851.5625,281.0646,166.8696,54.2440,26.7140,17.0889,50.2923,80.6312,155.2800,-259.9500,-2.9325,33.5402,64.9173,-23.5548,-41.8515,-138.5064,-188.9848,21.5461,-2.8668,65.7695,-178.4392
-3843.7500,327.8305,38.5299,138.4750,-136.0879,28.3376,-84.9176,129.4270,57.1308,83.4137,-137.7910,155.1259,-79.9072,65.1335,-104.2544,-16.7850,-214.2871,32.9560,-129.1910,78.6532,-131.0637
-3835.9375,227.1373,-26.2507,68.2502,-59.3341,-3.8843,-5.5813,61.7494,135.5338,-169.6535,51.9059,85.2586,-42.6668,15.9668,-62.0853,-84.5286,-62.0086,-66.0955,20.0215,85.0760,-90.1186
