Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,66.9132,-9.5454,40.2072,-45.5560,21.4566,41.5821,61.2353,71.2991,32.6201,-29.8967,30.0020,-2.3295,68.9686,49.3804,82.5848,108.4287,-92.5425,-173.5880,-100.4258,-21.6004
-3992.1875,-184.4073,-50.6752,-336.8210,-15.4514,-356.1255,-151.6400,-315.8052,-85.7634,-308.0934,69.3289,-126.4257,96.7611,-124.8700,112.0318,-73.3869,62.3178,-24.6543,136.8541,211.9329,150.8760
-3984.3750,-181.2483,14.1824,-169.2674,95.5778,-115.1246,52.7390,-1.2716,82.7776,-141.2129,199.1647,-32.2538,191.4580,-32.1432,170.2872,57.2370,45.7829,82.8639,103.9579,214.9491,-197.0410
-3976.5625,5.7531,31.1717,-59.7683,21.2471,-115.1769,-21.9482,-75.7767,-65.7568,-31.4014,-133.1027,-69.1609,116.0630,-106.5258,132.4485,-52.2185,-27.8747,-44.7049,-26.0491,-125.1386,131.9272
-3968.7500,-474.0853,-95.3197,-219.0162,101.2261,-165.9864,-71.3905,-235.0441,-78.0554,-81.3517,35.8690,-82.8207,65.9301,-120.6957,82.8611,-139.4389,-41.3100,212.9885,372.2201,379.0341,-65.8108
-3960.9375,-82.4435,5.2514,160.3425,60.4955,175.8203,123.7893,181.3114,-29.7334,112.2906,7.4693,38.1284,39.4132,-0.2835,-17.1248,-18.0626,-30.1694,43.3289,-45.8604,-38.1366,-129.9782
-3953.1250,-227.5362,-47.6142,-182.9467,25.8495,-168.0383,-73.7020,-235.9919,-226.1033,-157.7527,103.3393,-84.6069,99.2076,-159.5865,7.1852,-177.3874,-78.7628,3.9775,195.3410,62.9547,113.1745
-3945.3125,-311.9511,4.0160,-142.4513,158.4648,-18.1141,151.6030,-85.5253,-38.6785,-118.0220,143.0083,-8.5479,249.8115,-47.1261,84.2970,-62.9270,-112.5848,96.4625,285.4051,154.9032,-251.8539
-3937.5000,95.8530,119.6043,14.3861,123.9412,28.1544,198.2386,-75.7042,-138.9208,-144.9634,-399.9966,37.8358,221.7166,-37.3719,19.7058,-89.1552,-139.1288,-57.7327,59.7714,-315.8367,87.3937
-3929.6875,-357.0155,-1.3268,-196.3665,195.3615,-146.1840,61.2689,-394.4836,-201.7698,-355.4973,-280.6029,-25.3762,158.0256,-138.2522,30.5101,-188.9965,-92.3044,229.4759,486.5462,180.8150,23.0863
-3921.8750,-174.4619,17.9354,189.4249,161.3317,203.0321,262.8553,63.2901,-37.0603,-82.4811,-155.6333,101.9696,64.8962,-12.6094,84.8598,-172.2898,-75.9584,131.2881,140.9300,-22.9191,-144.6875
-3914.0625,-154.0006,9.1907,-19.7777,116.1881,-43.7661,53.4168,-218.9364,-245.3923,-180.4837,-218.7298,-69.7152,38.7244,-185.0322,95.1464,-307.6277,-174.6992,119.0611,196.2393,35.2700,159.5032
-3906.2500,-210.6080,46.3886,13.0571,183.6096,24.4604,49.0201,-39.1511,-177.6879,-223.4426,-77.7641,-1.3606,106.6114,-80.4504,91.4746,-127.9404,-143.4265,273.9234,280.6510,329.5553,-177.2243
-3898.4375,269.1397,150.3123,287.3807,63.1314,114.1710,-7.8912,124.1206,-233.5034,-60.9327,-283.3224,88.4693,85.9585,-28.4358,-3.7509,-1.7999,-162.7357,52.2780,-153.4648,-208.6856,58.4696
-3890.6250,-192.7610,7.7947,-46.8614,86.3346,-219.7118,-231.3949,-283.2069,-346.9202,-174.0244,-30.4980,10.7122,81.7070,-143.0588,-6.5811,-77.2730,-166.6860,260.0444,262.8189,173.4514,90.6081
-3882.8125,-99.3443,46.9401,324.3420,128.9237,149.8500,-45.4406,86.8970,-161.8807,84.3169,5.8025,160.4064,46.9185,-32.2694,-4.9585,71.6901,-129.2162,320.3119,75.6215,-48.8919,-165.8087
-3875.0000,-93.8371,15.1426,282.7520,53.8906,-39.3939,-233.3024,-137.7991,-312.6740,78.8407,-146.7528,8.2741,5.2883,-110.3455,-46.1842,-43.1888,-133.6240,256.7393,11.5615,-146.1048,158.9262
-3867.1875,-462.9988,-77.5118,135.5972,100.6331,-3.2070,-234.7241,-139.0742,-166.0288,4.7955,218.1469,-29.4133,40.1188,-3.0076,-46.9599,-7.6422,-98.6113,383.6460,240.9992,260.1656,-136.8493
-3859.3750,-4.4199,14.9424,318.3184,-7.6906,178.8635,-126.2725,154.5322,-131.5117,112.5989,30.9199,115.7619,37.8202,178.1659,-85.8871,64.7511,-136.7798,69.4544,-178.6723,-229.6693,7.1976
-3851.5625,-354.6844,-93.7909,-122.7230,-1.7380,-152.8440,-272.6133,-249.6419,-277.8002,-34.3838,29.8658,5.1490,72.7266,66.5171,-122.6243,-45.6674,-174.7961,109.4726,245.8556,89.6765,152.4827
-3843.7500,-383.3389,-84.6664,86.9703,72.7034,130.1911,9.7894,143.9127,-68.3386,137.3799,126.5868,178.2766,62.3898,201.5863,-97.6201,89.6537,-222.1051,153.2884,182.2081,62.8431,-190.4765
-3835.9375,-206.3180,-52.4438,151.4597,35.3563,47.0267,0.9742,-49.7232,-150.1079,-19.0793,-29.9403,169.1749,15.8131,80.4006,-106.8752,-102.2629,-231.6999,50.8717,79.3111,-179.2437,130.3080
-3828.1250,-617.9489,-155.0785,-5.6095,123.4264,-0.6993,27.5982,-206.9269,-51.4432,-141.1001,213.9849,84.5126,-32.3074,-4.3710,-81.6900,-223.7523,-132.8888,275.9285,442.9044,325.1443,-102.4092
-3820.3125,-120.4544,-25.4742,297.5812,74.3493,265.8437,183.4919,207.1394,31.4938,272.1365,1.1894,166.1121,-98.1685,3.0868,-110.2614,-141.9963,-198.8612,107.2892,26.8038,-55.1582,-94.9018
-3812.5000,-300.0528,-71.2674,-80.2322,73.9887,-75.6394,-47.6434,-207.8150,-162.6110,-32.6567,26.3321,8.6787,-72.0807,-155.5325,-83.9001,-262.2975,-246.9239,176.6094,340.6468,189.4674,150.5858
-3804.6875,-333.1323,-26.3020,88.5821,161.6407,128.5029,120.8668,70.8493,78.9323,-159.8127,119.1540,102.8904,-15.3425,-26.5504,-62.9050,-57.9662,-226.3757,252.6236,380.2164,264.8151,-160.2598
-3796.8750,-13.8457,20.4160,189.8855,59.6935,82.1359,74.8612,25.0174,-39.0451,-131.4849,-185.5522,93.5702,-61.1466,-36.1320,-108.4647,-66.1758,-199.4248,47.1157,138.2527,-187.3675,197.3266
-3789.0625,-453.5006,-101.8318,-111.6523,118.4173,-109.0781,-42.9903,-275.6759,-47.8813,-250.0152,61.8755,-24.6124,-68.7922,-81.6036,-79.8827,-110.2683,-134.3747,279.7783,580.4746,184.6159,78.1117
-3781.2500,-187.8018,-59.1703,250.3069,64.2414,214.2265,134.6783,122.1312,92.7975,-38.0493,53.8308,115.7081,-114.9211,56.4011,-51.8010,65.1175,-105.8678,125.9999,179.2710,-179.8269,-40.6233
-3773.4375,-341.1513,-142.2549,10.3172,-32.4384,-99.4187,-178.6251,-228.0188,-73.5203,-94.0563,69.7708,-13.9492,-97.0453,-37.6141,-70.7314,-27.5070,-90.4084,82.2377,204.0624,-83.2944,232.6562
-3765.6250,-563.4612,-193.6776,20.4656,1.8277,20.0694,-132.7902,38.9419,46.2948,134.0473,297.8684,68.5416,-52.0156,79.4814,-62.5250,128.9877,-45.8359,180.6716,195.0771,188.4415,-126.8845
-3757.8125,-103.3575,-81.8153,164.1487,-102.4959,127.0994,-172.4279,256.4485,-67.3680,351.6538,35.4899,64.5619,-55.4778,148.0650,-138.8318,124.9941,-122.7962,-58.3648,-221.3841,-191.2963,126.0584
-3750.0000,-496.2374,-180.1594,-203.0584,-43.2739,-130.7689,-282.9744,-74.9467,-140.9371,129.3699,217.2070,-45.3208,-56.8412,-37.2835,-140.0536,50.0877,-161.6984,114.7116,232.2771,298.0720,124.1538
-3742.1875,-240.1121,-73.3095,188.8676,15.8253,223.5115,-2.3713,316.8030,66.6498,300.2463,129.1057,87.9401,-71.0397,-89.5169,-118.1355,185.3111,-101.4920,92.9974,33.1651,28.6729,-73.6092
-3734.3750,-248.0319,-76.0010,61.8443,16.2767,-13.1609,-91.7433,7.6039,-132.7511,209.1548,-35.0120,-74.7881,-87.2290,-364.7673,-97.2299,58.5280,-156.3366,89.3083,135.0476,25.2633,239.6369
-3726.5625,-538.0549,-89.9916,39.8122,157.0734,73.1391,31.8695,20.3618,26.8317,112.0441,232.8761,-26.5224,-2.4104,-426.0587,-11.3419,-39.2905,-144.2298,296.6633,374.9954,371.9027,-116.0814
-3718.7500,90.1700,151.4164,326.1599,179.7497,211.8233,207.8600,196.5038,55.7910,-7.7051,-180.8447,149.1106,99.7586,-436.0176,15.8861,-120.7673,-153.8178,119.4173,-14.6657,-157.0608,58.5201
-3710.9375,-125.1527,115.5519,-7.9611,231.5929,-121.9798,94.3565,-283.8377,-56.7564,-340.9410,-185.0767,0.2547,132.4251,-625.4993,50.5938,-234.7628,-194.9607,225.6804,407.1783,229.4570,164.6666
-3703.1250,75.4920,170.9187,222.9956,242.5746,106.3074,323.9481,91.8953,171.7903,-113.0740,-31.1875,118.4911,104.2019,-580.9103,57.3859,-42.6762,-115.0461,186.0965,189.2048,118.1447,-122.0791
-3695.3125,229.6796,167.0226,153.5931,129.6575,-35.7635,107.1754,-159.7262,-7.0520,-108.5873,-101.6989,49.3365,71.5900,-726.7295,61.7713,-148.9831,-112.5726,62.1371,100.8376,-110.5743,211.7765
-3687.5000,-201.6241,85.5914,-20.2244,221.5292,-63.2555,80.9984,-260.7847,75.6963,-210.5401,163.4037,20.7663,153.5809,-717.9920,69.7449,-176.7231,-31.5448,269.8107,411.1259,306.3418,-73.7207
-3679.6875,148.0580,155.7084,315.0684,153.6406,233.3722,230.9429,110.2756,115.5685,-24.3882,-19.3537,134.3098,118.6765,-570.1719,35.8090,-101.3674,-29.4491,61.6311,-44.4342,-182.5814,-35.1419
-3671.8750,-269.8510,-15.3932,-50.1538,86.0023,-131.5287,-59.6548,-254.1931,6.8935,-132.7598,55.3231,-46.6851,83.2169,-606.9208,38.3039,-208.5715,8.0552,106.9045,175.4523,141.9293,149.9268
-3664.0625,-396.5418,-52.0257,58.9370,109.6569,123.9011,85.0800,148.6605,226.5654,49.2123,162.3827,24.6523,82.1118,-352.3553,72.1351,9.5469,4.8705,125.5728,121.7682,229.8750,-183.6352
-3656.2500,-157.7526,-14.1499,81.6089,38.3902,71.9225,33.3887,134.1243,101.8104,106.7696,-110.9873,9.5476,29.5596,-296.2412,-16.5026,-78.7825,-121.8083,-17.1853,-56.3518,-88.6089,131.3434
-3648.4375,-580.4965,-100.0346,-160.1794,136.2421,-59.5174,-24.7698,-107.8736,80.5876,84.8791,160.1879,-49.0209,80.5542,-392.6032,-2.6192,-138.5850,-144.9910,234.6232,299.1227,372.4816,-75.0771
-3640.6250,-174.7598,-24.2032,201.6315,63.9548,153.6531,189.6800,289.7344,146.9763,481.5933,151.0077,17.0182,36.1517,-255.3766,-11.1590,1.2032,-154.6172,12.0845,-171.7329,9.2408,-156.9177
-3632.8125,-336.7005,-93.9240,-157.1619,13.7179,-168.7931,-22.5082,-105.2746,7.7187,195.6853,158.1715,-157.5775,44.0939,-358.8067,-2.3721,-100.6719,-184.9447,-37.0943,93.7555,169.3316,144.6177
-3625.0000,-539.1479,-88.1508,-91.3831,143.2486,7.3366,190.8849,144.2760,222.0537,-33.6366,222.9536,-92.5926,109.6391,-185.6734,61.9995,38.0207,-157.7189,81.3704,282.9235,394.0934,-158.2199
-3617.1875,-205.0693,-17.9394,68.0246,60.4571,92.1029,201.9088,229.4741,233.0116,-58.3348,-97.6547,-81.0011,46.7898,-211.9422,36.9547,-60.6850,-184.9326,-140.5314,24.7205,64.4833,146.5257
-3609.3750,-637.6589,-101.4764,-298.1678,126.5207,-164.7347,18.3306,9.0598,233.3558,-242.6341,121.1295,-228.0205,119.3405,-361.8369,71.2918,-172.0178,-112.7871,65.9790,404.9478,552.2837,71.7230
-3601.5625,-291.6196,-18.8623,4.3693,80.9786,174.1772,174.5119,496.3827,352.4630,-51.2004,54.7065,-36.2975,90.6485,-171.9998,79.3723,-16.6163,-70.9284,-74.7072,88.0042,199.9086,-104.3441
-3593.7500,-312.5587,-81.7988,-208.0009,-9.9090,-111.8215,-38.2269,135.7940,138.6385,-80.7095,-12.6726,-139.5154,24.0071,-239.1169,-23.5026,-120.1755,-65.0666,-123.3326,142.1068,149.5639,232.6525
-3585.9375,-579.2410,-160.0865,-244.0501,26.2218,-1.4904,-0.6295,174.5070,251.1461,29.0983,207.3101,-139.4032,23.7187,-130.9122,-24.0420,26.5798,7.1014,2.4320,303.6330,417.6230,-97.9651
-3578.1250,-197.0425,-99.7334,-30.1294,-74.9040,174.8274,28.9455,315.2052,133.6158,204.8758,-57.7384,-72.3351,-19.6138,-28.7628,-68.6429,166.2836,-1.8253,-205.8133,-82.8541,-109.3283,114.3439
-3570.3125,-593.7780,-209.3147,-327.0962,-35.6209,-85.7524,-158.3786,-129.9958,-17.8295,16.7737,119.2974,-187.1723,-24.8520,-109.5288,-147.1627,15.0593,-8.6995,1.0473,298.7727,272.8110,145.7998
-3562.5000,-377.2228,-143.4626,-7.6914,-19.3797,233.0566,50.6967,226.1830,117.1244,262.0637,216.7704,20.3795,-37.6935,60.0928,-197.3066,149.2052,-60.2106,-22.6455,63.8842,38.4302,-124.3453
-3554.6875,-186.4421,-88.1838,-74.0016,-49.6538,19.1607,-52.9537,-61.3371,-59.6632,47.6243,-34.5103,-9.8009,-31.2909,-9.0336,-228.2270,7.6004,-202.5141,-105.0734,49.2541,-151.7116,248.7639
-3546.8750,-482.2776,-99.4583,-215.8837,111.2372,-14.3011,60.8253,-131.4477,17.9743,-169.3854,77.6647,-43.5511,44.5612,29.2634,-114.7265,-26.5925,-237.4235,132.9849,392.1376,261.6367,-5.6318
-3539.0625,-55.5359,23.1317,122.9031,91.3729,214.9128,254.2706,172.1075,63.2739,58.2481,-135.4829,1.3548,15.0728,109.2144,-107.5909,-91.1515,-268.7243,-32.2564,14.7190,-149.3143,75.5961
-3531.2500,-425.5566,-109.4424,-221.0381,93.4813,-56.6066,91.9697,-209.0803,-61.1845,-139.8681,32.5997,-86.4882,-36.1685,-91.5923,-86.2249,-217.4852,-248.8167,97.7596,319.5481,225.9702,170.1127
-3523.4375,-329.1217,-53.0646,49.5286,144.4668,250.4006,253.2095,135.2447,135.9015,-17.4395,7.2691,110.1990,-23.8604,30.1275,-74.3259,15.7012,-165.3974,166.3636,211.0071,152.8839,-184.8142
-3515.6250,17.6875,33.7525,110.5233,68.9254,163.8430,129.8756,48.0179,-23.5905,6.4232,-300.6548,60.2899,-37.1564,15.2484,-125.0395,-71.7146,-253.6116,27.3824,0.8678,-197.7977,168.6500
-3507.8125,-348.0517,-40.1817,-71.0036,139.2080,18.7594,22.0264,-133.7408,14.4022,-176.2249,-7.0787,-12.1416,0.0409,13.8454,-88.2719,-71.6619,-144.3607,266.9194,274.2667,287.0475,-14.3350
-3500.0000,20.7827,13.8342,248.1121,21.8742,263.3298,119.8341,223.1521,149.0636,-43.2233,-20.8065,122.0651,-50.1079,183.0880,-100.8660,63.0318,-12.4910,10.1503,-159.6314,-76.3898,9.3103
-3492.1875,-219.1814,-130.3605,-76.5424,-87.2017,-97.8820,-168.1450,-138.7393,44.9267,-74.0117,57.6600,-19.5341,-155.0622,39.5255,-97.2770,-42.0887,27.5430,-10.4193,100.6642,183.3482,234.1885
-3484.3750,-314.6752,-157.3149,-4.6893,-53.9042,119.4291,-23.5864,189.8585,226.3319,216.7266,237.6997,88.4009,-158.4664,181.4914,-64.1489,101.3093,22.0980,41.5951,115.5824,270.6976,-136.3599
-3476.5625,92.6494,-35.4259,122.0319,-96.2978,98.6242,-43.1522,169.3413,94.6132,158.3372,-41.3959,67.2001,-142.0251,158.3207,-85.1783,79.5522,-74.5182,-105.5321,-137.6314,-158.0921,172.9252
-3468.7500,-333.1582,-102.4221,-198.3666,12.7078,-111.2923,-143.8300,-151.2902,-6.2247,-126.1557,150.4089,-34.1163,-23.6953,92.0462,-77.3294,50.6646,-31.2728,144.2450,181.0833,267.0282,71.1570
-3460.9375,8.0098,-1.0409,172.2641,-8.7497,184.8443,41.5447,292.1286,32.9946,206.3932,4.3063,41.6009,14.6801,275.8262,-40.4448,162.8073,40.9845,1.1171,-279.0899,-88.7279,-37.5808
-3453.1250,-129.6017,-84.5979,-87.8746,-77.9762,-112.7876,-181.8691,-41.2201,-190.5894,201.1701,-36.6107,-109.4780,-25.7557,123.8249,-44.3849,48.1436,-1.5982,-22.8121,-199.0732,27.6916,288.8973
-3445.3125,-350.2714,-135.1183,-74.0576,-9.8636,10.5492,-57.3032,119.3853,6.8071,251.9277,159.4843,-22.5847,-50.1958,207.8114,4.6500,134.4498,8.7871,115.2830,-61.9892,341.1715,-65.5935
-3437.5000,181.3716,20.7270,150.1172,-36.6142,124.2605,55.6289,232.3780,-25.4252,181.0452,-206.0450,53.6635,-84.2920,245.1663,7.0158,99.1096,-63.5025,-48.2521,-331.5293,-173.9680,157.2444
-3429.6875,-201.6353,-38.7736,-130.3645,50.8993,-82.6830,-77.0983,-194.2911,-123.3199,-173.4953,-121.2361,-43.7511,1.9532,145.8649,18.7104,-71.9104,-127.4763,138.5604,99.2919,257.2361,132.4821
-3421.8750,3.3411,2.4458,104.1741,25.5546,224.4070,120.2192,260.0589,73.8354,133.0027,-35.3418,41.8676,-22.7483,304.6088,29.4383,50.0868,-44.4327,35.4735,-215.7651,48.5630,-112.2417
