Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,226.0517,117.8500,74.4701,73.5717,78.0872,10.9354,-50.2520,-89.9840,-111.8978,-203.4119,226.4355,35.3412,44.3996,-54.8882,-131.2848,-153.7157,-0.8067,-74.0879,-157.6010,-138.8204
-3992.1875,248.5393,173.8492,131.3031,93.3080,60.5630,-7.4528,-33.0738,-110.3969,-95.7345,-188.6240,248.7937,57.8255,66.8612,-48.5347,-78.0264,-137.7742,17.6571,-56.7514,-178.3445,-122.1169
-3984.3750,177.5380,136.3650,157.6364,89.5380,13.5353,-18.3462,-9.4126,-49.3313,-35.0933,-56.3490,94.6552,74.2574,22.6992,17.4079,-18.2824,-4.3378,-57.3777,8.0939,-80.6023,12.0979
-3976.5625,144.6597,31.9832,40.0713,19.8633,-103.4020,-27.1393,-18.6700,50.8225,27.6322,115.0119,-57.3795,30.5665,-35.2904,67.2495,82.5574,168.1883,-93.3167,-63.9684,-49.7789,185.4226
-3968.7500,181.1907,-2.9907,-109.0939,-52.4143,-216.9509,-104.5336,-60.5434,81.3674,20.7411,217.7624,-168.0169,-19.2388,-103.0625,38.7990,112.7918,198.1110,-130.8614,-32.6283,-20.5709,216.1604
-3960.9375,107.2593,27.6019,-76.7075,-23.1469,-183.9556,-145.3808,-29.8804,74.4485,14.3862,172.0554,-95.1103,-17.2385,-62.4501,-1.8247,104.5738,117.5792,-68.8634,-111.7334,-30.8180,136.4600
-3953.1250,89.3661,43.2549,49.7320,-8.8369,-167.9223,-204.1710,-53.1783,50.5683,-9.9258,110.3904,143.8373,-29.9631,29.1476,-35.5929,80.4020,93.0956,-55.8212,-169.7925,-56.0282,112.8201
-3945.3125,76.0116,133.4470,-6.2854,-25.9937,-188.3530,-151.4061,-185.9349,65.2293,-33.6883,122.2744,200.3225,4.6890,16.0368,-1.1330,58.7752,143.1630,-108.2401,-83.2920,-112.6871,163.7472
-3937.5000,119.6943,105.6845,-39.2604,-20.1220,-147.7486,-37.5864,-184.6499,102.9359,-32.4083,121.2083,59.8475,21.6492,-17.9360,50.5553,96.1936,180.2858,-68.6129,-114.7431,-181.3012,201.7415
-3929.6875,17.5822,1.1326,-37.0385,15.9397,-72.9543,109.4278,-111.1716,136.8281,39.0583,155.3290,-156.4378,42.5161,-64.6038,110.8205,93.8091,178.6121,-34.7887,-10.9941,-115.7219,163.9512
-3921.8750,-135.0804,-11.9644,60.6289,1.4439,24.2787,168.8855,-90.2545,158.1595,58.9690,209.8865,-239.2817,57.0936,-63.4579,133.5935,76.8752,162.3877,-50.5185,77.2117,-63.6956,111.6257
-3914.0625,-143.3560,-20.6537,125.6873,60.3435,124.8999,195.7363,-101.9480,145.8804,45.2746,195.8472,-246.7319,74.7247,-42.0929,131.2885,64.3422,112.5632,-26.8561,63.8134,-114.2784,62.7154
-3906.2500,-74.9409,-59.6384,119.4375,90.9397,81.2064,151.2738,-110.9543,99.2888,0.2772,184.5176,-213.4919,64.4422,-27.0916,128.1850,91.5045,139.4367,2.4997,162.1201,-123.1605,90.5223
-3898.4375,-23.5818,61.3355,94.1378,104.4828,-90.5511,88.7485,-212.0221,35.6401,-28.7831,82.1344,95.6801,73.0103,34.7015,96.8800,99.6134,147.2598,119.8036,103.3755,-185.0974,136.2976
-3890.6250,35.3592,82.9136,79.4343,89.6192,-141.7188,-1.1776,-192.5006,-19.4186,-84.2476,25.3491,230.4291,51.0877,67.5686,54.3550,81.3199,128.6835,138.7055,121.2338,-169.4376,118.6885
