Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-62.3243,-105.7452,11.5132,52.7397,52.9790,-60.4827,-41.5960,11.5013,-56.0077,-25.2168,1.0322,-291.3641,55.7077,-81.7931,415.0741,-84.6715,44.1980,-14.5261,-164.3577,-95.7200
-3992.1875,-29.9929,-44.4957,12.0178,193.9381,-19.9813,13.3168,-116.0250,12.1081,-58.1889,-26.2925,0.2681,-149.3284,19.8101,-9.5319,349.0375,23.7147,-26.7105,-50.9252,-484.7770,-134.0830
-3984.3750,-174.4653,-58.7803,-65.2851,263.3525,-96.7587,82.3209,-195.2640,81.9064,-175.2090,116.8281,-114.3153,-85.1130,-19.9037,95.9268,316.2048,17.2774,-64.4146,86.8926,-384.9705,-103.2569
-3976.5625,-177.6895,-36.4542,-67.3356,298.0297,-61.2899,152.5858,-198.2453,152.9556,-291.0309,187.1929,-79.6549,-18.6681,-21.3822,165.6311,173.6253,13.0692,-100.8706,49.9636,-494.9072,-107.2010
-3968.7500,-117.5595,9.6615,-82.0364,361.0664,-148.4739,138.1929,-286.8708,65.3335,-197.5256,172.8989,-57.6414,72.1047,-71.5169,187.6829,93.4054,34.1878,-179.9841,41.3745,-542.4953,-12.8020
-3960.9375,-179.5850,-3.9386,-182.8901,336.9514,-212.8173,183.6512,-350.6506,185.5641,-338.2260,255.4553,-158.7891,112.7082,-61.8106,195.5947,110.0321,41.1348,-240.2508,155.6443,-395.2065,-5.5625
-3953.1250,-127.4494,20.2011,-164.5912,426.9964,-194.0150,164.2625,-297.2789,92.9331,-322.8141,199.1479,-103.7846,88.4453,-79.9622,138.6534,172.8082,93.2161,-256.3731,139.0629,-591.7747,10.8156
-3945.3125,-231.3140,-2.9010,-237.2947,432.0383,-265.2257,201.8715,-369.9062,95.2853,-360.4288,273.8334,-139.7909,121.1665,-78.1271,175.7081,108.5839,93.2774,-253.4946,247.4866,-450.3090,47.1857
-3937.5000,-236.8740,-7.2772,-200.6953,394.3873,-192.1411,236.7830,-335.2269,167.9409,-401.7954,235.8125,-67.5066,78.1740,-42.0046,137.0637,114.6461,16.6200,-151.3110,173.2081,-351.5217,-29.1589
-3929.6875,-84.6206,-7.1850,-78.2929,303.5434,-106.2648,138.4935,-213.7446,33.3762,-208.3855,99.5816,18.5799,-26.0302,-29.0949,74.2167,208.4999,-47.2551,-138.3365,45.7241,-341.9367,-18.7060
-3921.8750,-86.1205,-34.8783,-80.6511,163.9494,-71.1492,135.4583,-217.0146,104.0662,-286.7739,133.6003,-57.0910,-69.9930,-29.9465,107.6271,213.5831,-88.8997,-103.1237,115.5004,-100.0603,13.9890
-3914.0625,-69.6082,-15.7640,-26.0080,183.3578,-16.0402,152.4317,-200.2784,85.7532,-309.1977,40.6108,-76.7572,-57.9627,-48.8057,124.0416,238.6429,0.4409,-48.9189,98.2718,-260.1857,29.6728
-3906.2500,-152.9349,-42.3382,-75.2238,172.9162,-64.7980,138.5539,-214.3957,72.5769,-361.4964,100.7687,-90.2826,-39.7862,-61.5288,183.6121,269.8400,-15.0773,-60.5817,192.1974,-134.1372,51.5049
-3898.4375,-176.3078,-16.1873,-23.4982,187.4223,-49.6190,190.6358,-199.5621,124.3564,-496.9009,114.8701,-74.8710,43.3382,-82.3162,161.1429,218.9721,-1.6613,-82.2977,204.0802,-160.1064,-8.7218
-3890.6250,-88.0210,29.2497,-43.1221,278.5810,-67.7978,207.3679,-220.0679,31.7622,-482.6733,21.6010,-57.8091,92.1057,-101.4666,177.3200,243.7460,87.3948,-168.3692,188.6103,-353.4125,43.6982
-3882.8125,-189.8829,22.1334,-186.9044,285.5859,-175.1437,283.9565,-289.7216,146.0157,-629.6295,135.1755,-128.9139,163.7242,-133.7857,290.3543,107.3385,88.2903,-198.5939,299.0046,-139.8220,81.9603
-3875.0000,-83.3650,75.4110,-111.3355,288.9487,-136.1469,284.9035,-216.0168,147.6187,-594.2744,62.0835,-90.6716,159.7010,-131.7755,253.7403,43.2373,50.5279,-90.4701,160.7460,-281.8689,81.5628
-3867.1875,-53.2028,69.3234,-81.1668,251.9060,-141.5671,203.4494,-185.7164,30.7963,-456.3391,55.5776,-60.8336,147.2787,-100.1804,172.7305,43.7036,41.3489,-128.7455,157.0866,-182.2847,146.7622
-3859.3750,-95.4759,72.0915,-122.4525,212.4098,-146.4509,272.5554,-191.8588,99.5285,-648.9005,86.6147,-102.4582,174.4120,-105.0550,203.2825,-27.3078,71.7035,-63.4745,256.9824,-86.1113,103.5006
-3851.5625,9.9690,119.4888,-83.0328,250.6152,-143.6426,274.3620,-154.2915,-9.0559,-612.7746,-58.6648,-26.3817,207.2506,-103.2475,167.5331,56.3488,71.7518,-62.5085,187.5672,-228.2284,66.9420
-3843.7500,-16.4756,121.3907,-110.5197,190.9129,-133.7544,209.2681,-71.6262,-35.5542,-606.5758,-49.8500,-54.2160,211.1994,-93.3591,175.8935,-0.9335,-68.1058,-17.4406,197.2546,94.8017,74.4862
-3835.9375,96.2868,183.2214,9.1986,200.4093,-49.6746,181.3860,84.2453,-62.8584,-453.2151,-151.8523,-7.8533,178.3599,-120.2856,74.4605,-131.0569,-171.7725,96.8364,99.1441,30.0615,45.2222
-3828.1250,131.1521,190.8523,43.0173,202.9983,-52.5044,104.6063,80.2263,-176.0816,-275.7617,-154.7612,-11.3904,170.6251,-121.1323,-3.8667,-164.1171,-177.3487,63.2143,100.1382,98.4587,114.0530
-3820.3125,44.3169,116.0252,-7.8666,83.8721,-30.0471,89.1417,101.5179,-80.9963,-367.0443,-97.3644,10.3616,113.2007,10.3009,-55.8795,-60.9198,-194.6371,48.8859,85.4402,327.2096,97.1717
-3812.5000,180.0457,131.4997,97.8029,11.2896,38.9577,-62.7672,206.3770,-232.3694,-190.7867,-249.4248,152.6629,103.3366,80.2665,-98.3407,88.7853,-237.3847,80.1001,-94.7154,180.5311,90.8388
-3804.6875,186.0812,136.6813,29.7641,-15.0043,-28.7564,-58.3709,211.5379,-190.4555,-226.2419,-98.1890,47.2555,139.7879,48.5134,-20.4928,-46.2587,-271.8413,-18.3862,-17.5652,360.2112,130.8077
-3796.8750,146.4811,156.2077,-10.9212,18.0431,-69.1233,47.3847,207.0630,-47.1850,-306.3816,-28.6067,-30.8103,203.6061,-28.9082,47.7188,-227.0075,-167.9523,-21.5264,13.9298,284.2749,125.1215
-3789.0625,178.3477,140.4312,-15.1513,-53.4747,-36.0494,-30.4104,239.0504,-198.4875,-130.0725,-217.5799,1.5788,157.8866,-31.8970,-30.6157,-77.3543,-137.6153,46.7774,11.8671,349.8252,155.8897
-3781.2500,179.9225,136.7197,26.3148,-119.3144,5.7141,-26.5000,315.7492,-157.0875,-240.0878,-250.8524,5.6560,119.8870,-28.2044,-64.2359,-103.0602,-172.5888,85.7771,14.5132,526.1411,121.3534
-3773.4375,253.9231,200.8363,102.1833,-7.7596,8.8694,-24.1782,317.8661,-228.2981,-203.7086,-284.7369,82.1316,154.3112,-24.1323,-99.4429,-349.4291,-98.1622,126.1713,-50.4483,247.8816,159.2152
-3765.6250,203.7923,198.8316,49.9000,-20.3765,-80.1416,-41.0066,227.8353,-207.6738,-296.4803,-191.7685,28.4471,169.6100,-39.2354,-79.7829,-506.0098,-79.8851,147.4100,75.4395,477.5307,177.9328
-3757.8125,201.3247,192.0857,55.2670,-54.3607,-37.5131,0.8279,269.4671,-128.3933,-294.6267,-150.1565,-2.5951,169.5869,-34.7080,-38.4536,-567.0026,-112.9588,146.2981,109.9775,474.8760,34.2966
-3750.0000,187.4782,206.1485,-31.7621,39.2408,-161.2915,61.2678,255.7155,-67.5341,-164.1700,-52.9588,-90.0298,298.1932,-121.6004,58.4798,-647.4478,-55.4328,-112.2177,203.1046,283.8576,19.2645
-3742.1875,-65.4966,144.6335,-222.9369,105.6657,-315.2227,236.5588,99.8309,181.1653,-211.8784,232.0746,-244.6223,358.6687,-201.6550,122.2714,-759.1013,-29.0641,-188.8838,232.0778,486.7596,46.0868
-3734.3750,53.4123,169.2871,-135.2495,85.9172,-226.3023,139.6974,150.8219,11.7014,-16.7386,24.9440,-84.3604,258.0226,-113.8755,-48.0824,-664.9648,-53.8560,38.2966,-35.1179,463.5461,58.7680
-3726.5625,213.7477,159.3083,31.8379,-68.4597,-96.9888,-60.7676,280.2301,-225.3889,146.8153,-175.7937,82.3051,88.8013,16.2911,-249.0282,-527.4908,-183.2746,163.8766,-190.9223,693.7934,76.8653
-3718.7500,344.8529,147.3769,170.6765,-216.1120,115.0689,-181.4775,454.4074,-271.7312,97.1007,-296.7873,109.7215,-73.6425,117.1959,-333.2109,-420.3300,-304.9566,226.2105,-234.9781,787.8566,65.7147
-3710.9375,417.8368,169.2316,205.3792,-246.9320,186.9760,-220.3353,488.4587,-384.2480,275.2390,-445.9435,107.9942,-43.2030,78.9320,-335.5330,-452.3832,-309.7892,194.4034,-267.1915,648.8040,172.4214
-3703.1250,310.7780,136.1659,130.0308,-281.8201,111.8174,-186.2287,412.4696,-275.8117,233.3162,-339.1381,105.2080,-13.7706,76.5998,-265.8704,-705.5672,-240.6870,158.5481,-126.4480,857.7737,205.0821
-3695.3125,371.9873,149.5676,158.9392,-288.4698,104.8969,-193.8541,441.7478,-283.1223,258.6331,-310.0828,170.6705,9.9560,69.4951,-273.9343,-743.5800,-140.3340,150.9371,-205.4553,671.0287,158.9929
-3687.5000,360.7609,102.8328,111.3921,-332.5895,56.5137,-279.9197,355.5891,-331.8959,353.5057,-212.4777,159.6815,-5.7223,94.9213,-212.4288,-676.1124,-117.4108,70.8624,-179.9139,694.8840,182.4612
-3679.6875,301.8935,93.7889,89.1879,-354.3741,72.4666,-227.6149,370.7922,-206.3065,291.7026,-197.5200,101.0355,3.9981,73.6805,-161.5471,-654.3829,-178.1102,119.1297,-203.0146,776.1533,122.2781
-3671.8750,342.4950,125.7747,168.4329,-311.7140,113.8578,-259.8452,375.4597,-275.2710,440.3460,-267.1073,105.8308,41.2209,4.8594,-193.1863,-680.2990,-138.3249,124.8337,-232.6587,568.8981,125.5497
-3664.0625,175.6440,75.2351,106.2083,-335.5164,52.7764,-175.5057,275.6810,-152.6766,338.5342,-145.1223,6.1607,48.0525,-56.4413,-109.2410,-736.7494,-128.9684,135.0752,-81.7416,823.2607,98.3733
-3656.2500,205.4042,92.5175,178.5824,-303.7286,125.2834,-139.5466,311.5208,-117.4738,370.3287,-184.5309,41.0857,41.5320,-58.1648,-147.6771,-768.6751,-95.9946,165.9179,-156.2405,642.2640,21.7942
-3648.4375,262.3510,89.9157,200.1195,-315.8167,109.9350,-155.4467,295.5318,-206.1525,462.3069,-199.7994,99.1702,22.2011,-36.7509,-126.9612,-814.5167,-112.8541,117.9262,-134.6175,626.4725,41.3768
-3640.6250,138.2456,62.3370,147.5774,-297.0391,131.4890,-134.4523,242.4680,-74.9438,259.1765,-69.1859,46.1682,37.8070,-15.4421,-33.3354,-861.5453,-94.8080,135.8535,-82.1052,713.6618,-13.1330
-3632.8125,155.7953,48.9468,204.6593,-276.6859,187.6524,-115.8568,262.0326,-129.1604,385.6534,-123.9951,102.7827,16.0573,-32.5429,-51.1007,-763.0674,-77.1529,119.3922,-134.0081,449.4909,-32.0318
-3625.0000,74.0652,30.1739,118.4402,-287.6591,138.5042,-92.5545,174.3121,-105.6809,331.8322,-64.1017,52.1006,72.0590,-8.9591,-65.1392,-696.9818,-92.7782,73.6255,-4.2022,577.0912,-10.2177
-3617.1875,67.8005,27.5278,148.6728,-256.2068,168.8012,-24.7846,168.0635,-38.7404,285.4593,-70.7483,45.8630,61.5624,-14.9494,-34.6975,-660.5334,-100.9302,68.3022,-44.9461,394.1967,-17.9492
-3609.3750,75.8088,35.0363,119.1575,-211.5324,102.3398,-55.7582,101.0910,-105.5656,399.3706,-65.1341,51.8741,100.3649,-45.7098,8.0095,-685.9152,-22.8080,42.2229,-37.4469,296.6005,23.5818
-3601.5625,-2.1730,31.1867,77.6460,-216.8921,60.8758,-23.7234,59.1389,-0.3852,244.2800,39.4932,9.8859,128.2154,-87.4807,39.7457,-722.3918,7.3415,106.1424,27.0581,430.0800,-19.8805
-3593.7500,66.9641,74.6798,114.2479,-111.1769,61.5192,-23.5782,59.3132,-74.1082,314.3022,-34.7831,10.0159,160.2169,-124.1638,2.6020,-532.8625,41.6131,105.1592,-44.3438,145.6963,-58.2339
-3585.9375,-6.9778,61.3030,0.7539,-78.5883,-15.9473,9.4756,-18.5959,-40.9404,233.2398,71.8469,-103.9532,226.1721,-164.9609,108.3844,-421.5186,35.7980,32.0754,22.1605,212.2807,-63.6725
-3578.1250,-41.7957,48.2498,-31.6366,-76.9312,-11.3162,86.6497,-14.3845,110.3418,160.2738,111.5837,-100.8253,262.2820,-160.6763,222.2973,-486.1685,38.1084,-36.9062,-12.2368,142.0288,-135.0081
-3570.3125,-32.1255,25.4085,13.4294,-65.8488,-40.2382,20.2776,-6.6961,45.0563,349.7968,81.7727,-56.2477,229.9000,-152.9647,156.6821,-399.4568,43.8977,-97.4433,-72.1977,10.2710,-91.8801
-3562.5000,-169.2290,-25.2098,-54.3068,-95.6030,-70.9720,26.1166,-37.7851,123.9801,278.5278,198.1794,-123.4791,230.7727,-147.0693,161.2965,-279.6389,10.9162,-91.7908,2.0459,189.7972,-124.5389
-3554.6875,-161.8071,-29.2216,-42.5382,-50.8835,-22.2064,37.4701,46.6517,135.4014,322.7785,171.0961,-76.2005,201.2042,-172.6865,172.4324,-263.4158,93.4606,-83.6383,-24.2105,-49.1384,-188.6891
-3546.8750,-213.0603,-26.8206,-95.4657,4.1127,-75.1499,94.1335,-43.5941,155.1117,266.3568,228.3187,-129.6128,254.9944,-189.0172,265.8933,-311.9893,112.3306,-134.1828,64.8365,4.2891,-206.5276
-3539.0625,-212.9394,0.3132,-93.0350,40.4318,-72.7444,207.1654,-41.4648,304.1815,155.2862,229.9019,-164.6732,289.1983,-187.0109,304.7377,-342.3096,1.5735,-168.3745,101.2332,4.1290,-243.0154
-3531.2500,-151.7831,2.3649,-105.5929,32.7354,-48.3402,194.2077,19.6891,255.2409,250.2480,179.4921,-140.7285,273.4703,-200.0258,255.6078,-276.7199,24.8473,-212.5709,56.6184,-180.9991,-183.4919
-3523.4375,-265.7609,-55.3037,-188.3056,-10.1420,-94.0996,185.1137,-26.2945,320.1553,127.0769,317.9588,-185.9368,223.6569,-172.2045,246.3654,-244.3714,50.0025,-185.9189,153.8568,20.8018,-194.1071
-3515.6250,-232.2067,-56.5312,-38.5099,-10.5448,18.6447,113.5358,50.2512,211.5771,126.4250,208.9350,-73.6390,185.4024,-96.8955,174.6509,-164.6127,124.6878,-115.7707,46.5851,-191.8546,-267.2135
-3507.8125,-194.0220,-73.7675,-37.1077,-6.3740,-17.0167,77.5606,-22.5795,102.5856,198.4107,172.5197,-35.7325,145.8102,-95.9962,138.5632,-48.3377,160.9945,-182.0242,84.9170,-188.8555,-230.7048
-3500.0000,-150.8146,-72.2148,-65.7066,-68.2223,-45.6836,84.6041,-52.3864,219.6085,-18.6003,216.1178,-65.8252,112.2884,-52.1102,145.5105,-37.1582,239.3274,-139.2761,57.2526,-75.7909,-225.1888
-3492.1875,41.8222,-37.9548,23.1001,-85.6855,-29.9489,27.0622,-72.7625,88.0301,103.8191,158.1213,23.4862,51.2376,-73.8421,87.8890,-54.6791,290.0942,-121.1268,-31.0154,-270.2878,-174.2621
-3484.3750,35.8752,-36.8916,-22.6926,-90.7725,-76.8174,53.9417,-155.7209,151.8616,-19.3477,257.5453,-60.8035,37.6608,-83.1892,77.7055,-133.9098,279.2948,-162.5741,69.1303,-100.3116,-111.9300
-3476.5625,37.3003,-22.1781,-21.1249,-53.5226,-75.3330,55.1953,-154.3017,153.0598,-57.1518,185.3313,14.2581,72.5035,-82.2026,78.9016,-18.8980,278.8786,-125.6696,-0.3688,-274.9443,-112.2439
-3468.7500,0.0552,-52.8774,-62.2543,-53.9883,-79.5528,13.7664,-196.5622,37.5488,81.3810,106.4305,45.6251,64.7130,-50.9319,73.4242,127.3180,271.8045,-126.4696,-36.5685,-276.2323,-45.2420
