Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,18.1681,-167.0233,66.5451,-95.9944,153.7199,-46.2008,239.8410,-16.5303,111.1069,-9.8293,125.9391,-110.1003,60.3517,-102.5823,54.2656,-111.5445,37.7817,-103.8893,110.2955,-104.7377
-3992.1875,28.1950,-158.6081,78.3743,-86.4276,-16.1722,-147.2596,181.9674,29.2446,198.3123,-110.8028,140.1342,-131.6415,36.2118,-130.2198,250.4103,-30.1239,16.5070,-60.0162,195.5337,-60.3206
-3984.3750,55.2674,-159.8984,11.4979,-121.5710,-9.7499,-256.0378,264.4256,32.2961,278.8543,-107.5276,221.6664,-200.2131,42.3708,-239.5819,367.8750,-102.4195,126.5586,-271.8666,342.0994,-95.6272
-3976.5625,-29.4174,-206.6537,41.2001,-272.1888,-161.7727,-376.2969,335.4481,22.8506,384.9541,104.2850,70.7873,-294.8994,256.1125,-287.4183,618.9085,-185.1889,14.1822,-354.2123,442.2229,-106.3993
-3968.7500,18.4545,-183.5255,-110.1841,-212.9178,-90.8987,-348.6812,333.3687,125.2745,454.9696,22.9666,289.8419,-276.1672,141.7598,-296.3615,614.8570,-159.0611,7.7203,-259.6645,473.2727,-152.2852
-3960.9375,14.6222,-239.4010,21.4457,-266.6533,-69.0091,-404.0894,358.3010,-3.3391,404.0042,151.6184,276.9329,-335.5979,347.4087,-316.3253,562.8048,-214.9458,63.2872,-526.1589,424.3481,-172.1952
-3953.1250,-51.8208,-328.1323,6.2511,-285.2513,-155.9861,-423.3786,383.3819,52.1636,501.2146,133.4142,190.1809,-324.7668,258.2320,-225.1509,584.9241,-87.6959,-20.9862,-474.5525,587.6024,-154.9743
-3945.3125,-39.2298,-414.0104,-39.0996,-333.9998,-54.1197,-436.8440,488.3209,76.4949,677.3080,84.0273,294.3071,-381.7784,101.8900,-276.1448,538.9029,-64.6025,39.6142,-630.1221,685.7460,-168.9257
-3937.5000,-45.1118,-412.0465,111.4184,-471.9147,-195.4095,-510.4904,421.1300,39.6374,609.2783,195.4835,226.2952,-447.1093,289.4143,-277.3124,653.7499,-102.6863,12.0855,-698.8986,553.7649,-96.0506
-3929.6875,48.6408,-292.2467,19.7975,-386.0018,-175.8643,-459.3174,259.7995,91.6030,519.1277,63.7679,432.1507,-377.8911,124.7930,-262.6404,562.4758,-51.9268,-3.5876,-401.8405,504.6699,-45.3442
-3921.8750,67.8614,-298.1525,129.4864,-390.8074,-65.0091,-463.8708,262.7890,-59.1584,446.3095,171.3227,434.3326,-401.2385,197.4667,-304.6941,525.5182,-128.8812,32.0542,-513.5193,435.9061,-50.3560
-3914.0625,9.5381,-355.4148,111.8475,-376.9754,-155.5250,-449.8062,210.4361,-44.3031,429.1660,186.5190,344.1579,-378.7176,178.8128,-218.1097,544.2350,-43.2017,14.3579,-394.5867,420.8165,-36.7303
-3906.2500,97.8418,-203.8222,19.0524,-294.2834,10.8008,-399.9083,194.9301,-29.6162,411.8952,-19.4747,438.8505,-305.0648,12.9986,-241.6872,341.8047,-66.6762,136.5324,-348.8169,367.6068,-60.2709
-3898.4375,93.4652,-102.4807,131.0158,-296.8494,-60.1292,-439.2881,126.1768,-142.2129,268.3921,126.2768,295.3034,-275.9399,161.9459,-207.5334,307.1343,-141.4159,138.4764,-422.3464,266.1640,-63.0848
-3890.6250,157.2319,44.7039,68.8337,-148.5832,-48.2320,-358.8445,-42.7337,-97.9774,170.7597,-50.1255,419.6063,-159.8871,25.7542,-127.5357,208.3343,10.6921,81.2629,-240.0447,104.6065,-20.0674
-3882.8125,261.4513,121.5917,190.3526,-35.6325,-35.6268,-315.7215,-139.9364,-200.0578,-38.1436,-151.8608,543.6348,-115.3384,73.2503,-121.8571,109.2397,-19.5039,233.7607,-374.0777,-128.2303,22.6338
-3875.0000,253.3197,180.0289,254.4435,-46.1521,-154.4899,-293.0779,-329.5929,-249.6171,-193.4827,-91.0377,426.1993,-77.9034,137.3123,-62.6331,63.7053,3.8453,227.8132,-174.6003,-132.4953,81.8713
-3867.1875,318.8318,248.7769,148.8241,22.6339,34.9300,-181.1484,-284.9601,-247.8784,-186.4979,-309.9215,544.0573,-24.6396,-41.3543,-99.1057,-41.5329,-32.4947,301.1605,-0.8326,-162.4295,45.3913
-3859.3750,273.5726,205.8889,256.5605,15.7743,33.6907,-187.8879,-283.9729,-437.8206,-260.1503,-205.4719,397.2610,-38.0019,140.3277,-69.2338,-43.4166,-39.4945,404.8750,-113.7671,-269.0084,38.2424
-3851.5625,257.4022,239.1559,148.4564,156.0597,73.5713,-117.4997,-388.8412,-402.6433,-256.6411,-353.8999,401.6032,57.9468,32.1728,1.7876,-78.1353,30.6507,337.7377,94.4235,-228.4143,72.2371
-3843.7500,286.3018,189.2326,139.1493,142.1445,102.2435,-94.3366,-357.9167,-452.6886,-227.3059,-329.5590,541.7621,27.4144,-14.2011,-12.4021,-123.0518,16.5917,364.4080,9.3975,-200.9908,58.0185
-3835.9375,271.3983,194.6651,223.2141,113.5704,-70.7577,-88.8536,-417.6496,-483.4155,-252.6094,-211.8536,481.2516,16.9695,106.7878,-7.2499,-112.6115,-14.1303,270.4366,86.6817,-222.2018,100.1395
-3828.1250,368.1687,286.8607,178.0250,206.7518,69.9605,45.3637,-458.6631,-458.4097,-259.1467,-555.4200,659.4781,101.1259,-48.4828,16.6549,-267.4095,-27.0890,297.2206,247.7127,-299.6428,87.0032
