Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-100.6031,-65.6913,-34.5654,18.2538,46.1365,99.7526,-10.4093,3.5500,1.9388,21.9206,-80.0378,108.7525,1.0240,126.5765,-79.7110,75.3949,-124.9319,91.4588,4.6477,-88.3481
-3992.1875,-65.1198,-63.5355,2.2032,92.0777,10.5882,103.2145,-82.8530,42.7561,-107.2681,-12.5618,-79.9494,76.2506,38.7253,167.5391,-43.4078,79.5077,-124.9137,167.9488,-12.7312,-52.1377
-3984.3750,-147.4618,-110.1644,-46.8484,48.1186,0.2289,94.8936,-168.1114,69.1924,-156.2929,51.1786,-56.6784,66.9703,27.6126,121.7326,54.0823,106.8405,-173.7272,265.6640,-24.5427,-28.7354
-3976.5625,-144.9331,35.1141,-79.0248,19.0680,-31.2543,28.5001,-53.4858,112.5461,-40.4287,131.8368,-127.5251,111.6141,-41.6072,56.8555,130.4628,77.0999,-171.6691,97.2995,28.6868,-25.4414
-3968.7500,-156.7690,131.0722,-165.5652,-24.3176,-116.1051,-17.2255,-29.2191,138.5657,21.0734,158.1610,-214.7440,175.9422,-126.1969,84.6561,43.4757,178.0228,-182.9706,126.5850,60.2164,34.4976
-3960.9375,-212.8277,41.8552,-185.3246,-76.8934,-134.1751,39.8610,-11.1744,158.4032,2.3621,178.3072,-161.1861,160.1105,-73.0039,106.2824,-13.7304,197.7609,-204.4934,110.6941,73.2933,14.2308
-3953.1250,-121.6090,64.9446,-126.8067,17.8361,-145.9649,66.2665,-61.8364,183.5699,-121.0593,166.7747,-103.3394,186.5993,-85.5208,96.2335,-63.6472,113.8173,-148.7371,66.1183,55.9538,36.2509
-3945.3125,-147.8146,75.6497,-152.7063,30.1832,-171.1738,80.2954,-159.9196,196.3665,-182.8972,216.8761,-166.9180,126.7129,-74.4541,-0.1901,-53.9809,90.4888,-105.4070,221.1733,47.1897,45.8674
-3937.5000,-222.4057,38.0090,-190.9813,30.1934,-134.7409,120.0005,-14.3665,307.8426,-37.0944,254.6605,-242.8680,55.4925,-111.7467,3.0566,-20.6776,92.8202,-145.4606,81.9114,147.2863,7.1225
-3929.6875,-291.9615,5.4170,-227.2178,-0.7243,-168.2565,87.7677,61.2364,422.3879,75.7511,332.5182,-279.7792,60.3318,-183.0001,45.3669,-129.3388,244.2130,-214.4804,17.7080,231.0319,44.4150
-3921.8750,-329.7286,-65.3699,-300.6631,-104.8285,-202.9877,55.3450,98.6183,498.7544,76.3800,446.1927,-242.8987,64.9785,-144.4582,87.4846,-129.2155,285.4305,-252.7167,-14.6705,268.3028,7.5015
-3914.0625,-264.7643,1.5979,-229.3787,-1.1774,-167.9772,56.6850,133.7485,461.8993,74.7496,446.6414,-209.2723,66.3813,-147.1751,89.3660,-96.3536,139.4063,-259.2230,-50.2790,265.0328,-32.6755
