Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,56.2457,112.4190,43.0669,108.1171,46.2374,75.1002,-94.0053,-60.9404,-200.3219,-121.6853,43.1236,-13.8158,60.4312,-15.5828,-108.3856,-70.4538,94.1029,66.9556,-43.2363,34.6178
-3992.1875,-1.2499,90.7853,-16.5795,122.4987,-13.3639,52.8245,-119.1662,-48.5724,-154.2619,-74.2976,57.5858,-37.7408,38.1235,70.5204,-23.8186,-132.2553,61.2743,79.5985,37.4965,11.9045
-3984.3750,-40.7406,-16.8501,16.7816,48.8806,57.0374,49.5421,57.6722,18.7961,-15.2078,-6.9142,17.0617,-42.6727,-2.1753,28.6182,6.7469,-174.0614,30.8740,6.2452,67.2241,8.1961
-3976.5625,-91.9794,-32.2371,-1.6033,-1.4831,38.6917,31.5068,73.7651,35.4049,36.0958,8.7125,35.7900,-25.3607,16.7815,45.9573,-14.4376,-121.6171,-7.1502,-9.8537,49.1977,26.7472
-3968.7500,36.0787,60.6732,-14.6848,-13.5476,-11.3517,-55.2323,22.1509,20.3074,55.6920,-81.3637,59.8239,33.2565,4.0429,-41.3973,6.6702,-99.8764,-9.1829,-22.6454,34.4667,13.6032
-3960.9375,36.7412,97.1877,-53.1590,22.9906,-12.7812,-56.3715,19.1382,-19.1960,49.8779,-48.8420,21.4633,30.4677,2.9128,-43.1565,-34.6250,-66.5425,-4.7236,-57.8450,33.3352,49.0640
-3953.1250,-11.2480,16.0540,-65.2823,-23.1250,-61.8569,-68.1635,4.4754,3.6426,70.4141,10.0299,46.4596,17.0247,28.1387,15.4313,24.4292,-80.8596,-44.8975,-34.6935,54.5550,36.8812
-3945.3125,7.5144,-70.3400,-9.6548,-39.4952,-43.1829,-49.2086,20.5669,56.2312,157.7053,25.6488,65.2166,-37.6761,10.1204,-76.2297,40.2372,-64.4271,-29.4277,-50.7954,71.5263,55.4508
-3937.5000,-8.5740,-119.5892,-63.8752,-19.7188,-60.3579,-30.0979,-0.1887,36.9681,172.1545,78.4209,10.1279,-20.2330,-44.7448,-21.7493,19.1977,26.1572,-44.0907,-31.7529,123.6436,74.1782
-3929.6875,-19.4591,-130.6405,-36.8971,-64.7423,-33.3395,-38.7849,24.2516,24.9000,194.8056,138.3895,-35.7563,-31.5914,-53.4106,2.9386,43.3579,13.9362,-52.6097,-6.5084,75.9613,28.1096
