Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,79.3797,46.4697,55.0263,51.7797,23.9811,55.6981,23.9981,1.3846,-35.4383,-56.4151,27.0548,31.7595,16.1266,14.3678,-9.5855,-33.9509,-72.5094,-17.0700,-86.2874,-17.4525
-3992.1875,48.2467,-55.2185,-15.3574,-119.9417,-48.1265,-125.0533,26.8696,-107.0471,-34.3527,-54.7051,65.8051,106.8209,27.4200,-18.1860,65.8521,-33.0072,210.9992,92.1050,-15.2099,86.0093
-3984.3750,63.7508,100.7283,-68.0860,-0.0227,-63.5818,5.8367,10.3840,60.1735,22.4116,111.6628,-134.8101,91.5456,-91.2262,44.8839,-25.0712,23.5992,13.1683,69.9543,-37.4815,68.2310
-3976.5625,93.8478,-10.7153,-9.2041,-40.4925,-42.4332,-45.6605,105.5085,7.0104,-30.2083,57.6447,-186.8510,1.8625,-45.9767,-9.8191,69.6001,-28.2026,75.9135,-41.6139,94.8622,-35.3221
-3968.7500,-46.3564,-10.4763,-38.6131,-75.2818,-36.5776,-113.4774,-35.6499,13.5352,84.8710,99.3245,-217.1879,118.8739,-99.2717,52.1841,37.9766,85.6864,144.3861,132.5219,-13.0714,130.2607
-3960.9375,12.4318,82.7763,55.9741,-17.0595,-15.7318,-18.2801,58.1767,107.0781,104.9567,156.0209,-233.5413,-7.1095,-53.9916,-1.4889,95.3459,-4.4114,-115.1527,-90.3365,-27.0135,-88.8605
-3953.1250,-36.7751,-70.9781,111.5731,-136.8386,1.1200,-147.0916,2.0118,-58.3798,48.0414,61.7192,-105.9073,9.8971,16.6704,-47.0994,149.7357,-23.5185,114.3179,-0.2206,-7.9394,-1.8982
-3945.3125,-27.5957,77.6571,91.5854,-23.2301,17.3795,-20.5184,-165.7700,29.5516,63.5388,40.8252,-90.8806,100.3185,-73.7308,55.0278,-55.4676,63.7823,51.2135,76.3184,-177.4780,71.3367
-3937.5000,77.7402,76.4673,229.7586,10.5479,118.7908,6.2146,-100.4094,-52.3528,-129.8187,-116.9128,-26.7172,90.8910,-28.1125,31.4978,-138.5238,-55.7684,48.2495,-31.0003,-109.8842,-25.2889
-3929.6875,28.1394,26.3186,219.9953,-3.6388,219.2567,-3.0249,-294.9919,-137.2251,-177.1479,-164.6270,36.5088,191.5174,-48.1360,71.1258,-259.5222,-31.2717,243.3816,199.7225,-197.2325,203.6052
-3921.8750,91.3842,159.0383,249.0711,164.0298,283.5604,135.5890,-157.7384,-36.2353,-186.6147,-101.4835,-9.4346,-0.9876,-7.0756,15.6455,-231.6950,-113.9050,-48.6288,49.3109,-172.7357,63.2999
