Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-11.3029,6.1708,-42.9021,-21.2510,-30.7588,-65.2435,-50.8554,-33.5912,50.1510,-0.8163,35.3429,-18.4860,81.6421,22.0845,101.4570,0.9943,7.3425,-88.7128,28.6975,-37.0391
-3992.1875,45.1794,-76.1275,45.0725,71.0208,94.4890,22.4299,221.1240,54.6021,-7.3814,-94.2334,-95.5963,13.0676,-11.4794,-35.9370,-28.2601,-56.4028,-145.7903,-31.4454,-124.1584,125.0055
-3984.3750,-197.6030,-73.6867,-209.2052,2.0487,-50.5134,60.8592,-34.1401,19.5539,69.8199,17.0978,-202.7953,18.9443,-7.8533,77.8000,12.7603,92.9610,-3.1762,179.5902,88.7269,126.8276
-3976.5625,-43.4495,-25.3065,-76.5400,-123.9889,120.4294,47.2359,246.5323,43.4480,388.9924,4.3840,-105.0436,-55.3693,17.7344,-45.5096,1.7518,-30.7230,-128.5959,-18.4235,-37.4050,-70.4201
-3968.7500,-160.1283,33.2265,-136.7068,-100.8787,59.5424,133.7542,222.3935,167.5012,35.3419,54.8229,-201.1475,26.8318,-114.5341,5.3163,-130.1155,56.7275,-104.8808,179.6977,-13.4150,163.4794
-3960.9375,-76.2757,12.3167,-187.3399,-123.2123,9.1871,156.8258,24.7821,43.1066,-123.7821,-31.1813,-140.7069,10.0019,-16.2510,66.7049,42.5699,80.7395,50.3996,122.3845,213.1270,-34.0579
-3953.1250,91.0958,-31.1083,-54.4604,9.9529,106.3466,179.3912,232.6771,103.2040,-25.4011,-44.6963,-188.7546,27.2503,-101.4451,-19.4117,-116.2251,-5.7583,-98.8193,42.5542,-76.8325,62.8848
-3945.3125,-120.7449,3.2578,-204.7792,113.9235,-117.6981,174.7625,-65.6132,62.1172,-102.2229,61.5978,-193.0214,94.6534,-140.8513,87.2746,-155.2394,100.5498,76.7497,180.5390,29.0010,131.6547
-3937.5000,243.2942,191.5250,72.7777,90.7877,50.1468,85.0374,-9.0222,-63.0755,-116.1383,-100.2054,-24.3985,71.6968,-118.3527,-74.1309,-95.3410,-61.2348,54.2430,-19.5649,-29.2321,-67.6894
-3929.6875,232.1582,357.5832,124.1577,150.4500,-8.1832,99.1168,-66.5948,-11.4620,-246.2393,-121.2172,-117.9779,175.5103,-284.0491,-57.7474,-297.6493,-45.2348,8.5207,109.1181,-72.6942,167.7607
-3921.8750,141.2526,301.8817,73.7747,94.3641,-95.2743,48.4533,-300.9246,-98.5857,-223.1047,-97.9616,-57.3150,145.4087,-223.5075,38.8970,-199.7202,14.0294,235.0508,123.0750,187.0938,-29.5190
-3914.0625,349.5017,228.3224,291.5488,161.4360,122.7977,44.9361,-10.1032,-64.5578,-224.8030,-174.5497,13.5100,120.1787,-187.8082,-73.3167,-274.6303,-135.5612,126.7128,-56.8250,-95.9547,-32.6745
-3906.2500,232.4962,252.5075,162.0838,184.2828,-6.3632,26.1807,-212.4993,-82.7623,-277.7580,-191.3930,-40.9339,147.4836,-203.3708,-17.7849,-252.8073,-43.4105,256.1045,71.0355,-37.2791,95.9407
-3898.4375,354.0709,233.2864,301.1998,94.7212,133.0669,-55.9692,-111.3122,-201.3678,-27.1267,-236.6330,99.2153,32.9077,-100.3291,-171.6454,-75.3736,-160.6484,237.1237,-125.4860,15.0150,-169.8456
-3890.6250,215.1211,129.5135,292.7910,167.5945,87.9667,9.3375,65.3560,-25.5153,-34.0467,-133.4185,18.8242,60.5418,-180.8360,-178.0702,-228.4978,-167.4429,28.5766,-19.5680,-88.2555,42.8063
-3882.8125,67.8419,53.4396,180.0677,90.1681,-60.4457,43.3586,-195.2799,-63.9436,-145.2769,-61.4922,54.1230,18.2076,-107.6617,-106.7868,-81.9389,-59.5252,198.7321,79.0814,152.1749,-69.8195
-3875.0000,284.4636,94.2581,410.2414,95.6322,169.0450,52.2820,71.9915,-18.4762,-208.5907,-125.6662,137.3264,26.0831,-96.5756,-170.5998,-144.4630,-197.7113,28.7986,-57.3730,-122.4853,-134.5736
-3867.1875,65.8882,156.8632,208.2315,122.9033,4.3507,71.0158,-92.8987,37.8102,-298.1000,-33.0405,10.3189,95.6415,-221.6897,-77.6170,-232.2054,-31.1012,91.6442,144.9742,-59.3756,68.4863
-3859.3750,82.9307,140.1070,162.8482,69.8191,-40.7109,62.4092,-138.1631,-44.2430,-158.9794,-40.7428,112.9531,41.2991,-119.1432,-84.9700,-55.2944,-75.8227,110.1507,20.9983,64.4043,-160.7982
-3851.5625,53.3954,109.7497,155.8764,180.1249,-10.3546,92.2048,39.0064,60.1106,-199.4560,-119.0459,-3.0057,95.7051,-124.1782,-89.9320,-169.9801,-45.1565,-60.9555,24.4078,-70.4338,90.2995
-3843.7500,-171.0016,-9.4595,-78.9442,131.5849,-171.8486,76.1577,-269.6618,7.6260,-176.7943,-25.1911,-54.8294,73.0142,-27.0784,79.2595,0.4568,124.6678,102.0856,115.9930,162.8663,111.5733
-3835.9375,48.1442,-35.1309,81.7818,34.5890,26.2065,-19.3323,38.2083,22.6832,-14.5723,-8.7828,34.9043,0.3360,26.5787,21.0077,54.4540,29.0457,-64.3102,-122.8631,-73.2721,-20.6239
-3828.1250,-140.7015,21.1827,-88.4684,55.5959,-143.7121,30.1844,51.1170,183.7552,-36.3481,151.6210,-134.3547,63.7864,-104.7650,71.7468,-113.5623,116.4155,-77.7295,38.2796,-121.4431,176.1885
-3820.3125,-102.0804,24.9841,-185.2347,-10.9028,-166.1365,44.2112,-43.4868,88.3373,53.3614,166.5386,-82.1151,14.2307,-52.6065,50.9951,12.9178,95.3031,32.3601,5.9542,163.8967,-66.4865
-3812.5000,9.8517,33.0879,-37.6842,101.8857,-55.2336,81.5421,251.2333,125.2234,55.3731,57.7602,-153.5635,73.0391,-124.1404,15.5347,-95.2965,22.4835,-171.2565,-23.0760,-109.4789,81.1179
-3804.6875,-184.2237,48.1942,-243.1345,46.6837,-223.3287,57.8907,6.9719,103.1389,107.3652,108.9916,-176.0253,75.7728,-180.6882,104.0790,-79.5428,147.6660,20.1167,132.9190,48.1223,131.7461
