Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,41.5420,43.1931,6.4275,32.0116,40.3423,39.0990,20.4475,-44.5366,-53.7440,-55.0826,-11.4658,-21.7786,-13.2749,-82.4272,-29.7450,-15.0333,38.9199,53.5909,-2.9944,59.6842
-3992.1875,19.8428,-49.6121,-16.0656,80.2653,93.0084,90.5529,-1.4229,6.6103,-112.7306,-78.1705,77.0045,29.5877,38.1687,-69.2757,-15.2257,-37.3265,-53.7200,67.2920,-61.2250,73.6983
-3984.3750,-24.2203,-22.7735,-25.9172,1.1669,121.3375,81.6614,-10.6357,33.4166,-123.0645,-52.6083,140.1259,93.6048,65.2627,-43.4823,-25.0572,-46.9688,-62.7126,23.6408,-105.8000,24.5370
-3976.5625,-63.8409,7.5042,5.6639,31.5191,154.1247,77.2236,-15.3997,-9.3177,-128.9384,-21.5845,61.6859,51.0681,59.7987,-87.2433,-30.4286,-52.1569,38.7448,54.4398,-110.9164,60.9944
-3968.7500,-83.0150,-10.7710,21.6783,48.3186,134.3665,57.2320,-35.7103,-30.6035,-113.3514,-43.1021,3.6851,66.9860,38.7811,-35.5618,-14.3353,38.1174,55.6489,1.6819,-94.5770,6.7684
-3960.9375,-105.0910,-103.9514,33.7774,-44.7943,73.7141,-2.6660,-22.9120,18.2188,-65.6553,-31.5168,15.7789,42.0065,50.8617,11.2183,71.8631,50.5061,68.6472,-19.9816,-47.1338,-17.9626
-3953.1250,-209.8598,-137.8428,-3.8370,-8.6072,74.3654,-2.2570,14.1894,17.3477,-30.6557,4.3698,-21.8267,41.3198,50.2426,9.2956,144.3566,50.1954,68.9413,-19.3345,-47.3887,-15.7901
-3945.3125,-148.4744,-77.5910,-49.3104,-17.2694,66.1706,-10.6985,5.4403,-29.3622,-3.4981,31.4083,-31.2810,31.7764,77.7704,34.5171,172.0034,114.0359,25.3775,-62.5376,-126.4874,-69.7517
-3937.5000,17.6502,-87.5961,-60.0467,7.8189,56.7295,-20.3866,-41.5551,-40.3180,-14.5780,20.2032,-4.9917,20.9804,67.0454,22.4834,124.4077,67.6237,15.5634,-1.9873,-136.8297,-11.1944
-3929.6875,12.7625,-57.6096,-29.7933,37.9136,52.2981,-25.0769,-46.5445,-46.2711,16.3495,14.0033,-10.7061,52.1842,61.3200,15.4435,81.8142,98.2110,-60.2528,-41.4317,-107.1669,-51.4252
-3921.8750,-46.1747,-46.6799,-19.5946,-57.0448,63.8203,-50.8256,-35.5801,0.7346,63.2325,60.7529,-37.4685,25.3319,34.5464,61.3536,92.1747,108.7614,-84.1270,-64.9302,-61.5546,-76.1189
-3914.0625,-42.0739,-146.7118,-16.3594,-16.9499,105.3948,-9.5226,-31.5628,40.7982,66.1780,26.5551,-71.1836,-8.4777,0.8195,26.3129,59.5995,112.3660,-44.9569,-25.3732,-21.8902,-26.2347
-3906.2500,-36.0815,-140.8481,-11.2415,-46.9631,37.8711,-40.3218,-25.6429,118.7660,71.0361,-5.7361,-66.0016,-40.3790,5.9856,30.1721,100.9429,154.8786,-38.8890,-53.9294,-16.3200,-55.7102
-3898.4375,-154.3234,-119.2334,-24.3972,11.7559,63.0891,-15.3758,-37.9686,142.4861,94.6591,91.7315,-42.0743,-53.5198,29.8927,-20.2205,52.0412,32.1471,-86.0717,39.2598,6.0078,42.6436
-3890.6250,-114.5181,-79.5787,-18.5188,51.5215,107.3560,-8.3810,5.7601,148.2704,63.3471,60.2580,0.8943,-10.6197,-1.1556,-16.5722,-52.7978,1.4715,-116.2127,44.4978,-24.5991,51.1424
-3882.8125,-9.5809,-44.7807,16.4973,15.4259,69.7712,-46.2376,-32.3534,109.2190,24.2002,57.9553,-0.9920,24.4212,-77.0554,-19.7750,-54.4705,72.9552,-46.2125,8.8728,-26.0483,11.3030
-3875.0000,-36.7066,-108.0378,23.4491,58.2742,4.1322,-75.1482,12.4852,79.1342,141.0205,100.6180,-67.9275,-42.5915,-143.0088,-50.0347,62.8175,80.3924,-38.2660,17.1972,16.4544,21.4178
-3867.1875,-66.3848,-207.8580,-46.1678,-6.4343,-26.0618,-69.6136,53.7711,120.5077,256.3039,104.7417,-63.4049,-1.1508,-102.5162,-10.8474,104.5616,49.2941,-68.8701,-12.0371,21.4122,-12.4101
-3859.3750,-109.6091,-250.2388,-126.3550,-48.7086,-32.8088,-2.6315,83.5069,186.3384,284.0492,133.3257,-71.4329,-46.2615,-73.5751,53.7937,133.7644,4.6513,-111.0300,-18.8244,48.8351,-19.2001
-3851.5625,-116.5002,-222.2749,-134.2025,-91.6320,-39.1993,26.7002,76.5944,178.5287,240.1548,52.2643,-42.1171,-17.0254,-81.2831,44.7876,163.3241,107.3582,-117.8513,-60.2594,76.6177,-63.0201
-3843.7500,-74.5998,-146.5191,-166.2634,-155.7615,-69.7904,-3.1681,45.4883,146.5376,171.0757,57.0087,-0.0028,25.0083,-39.1932,48.5853,168.6915,149.8693,-111.8875,-124.9027,118.2072,-136.2317
-3835.9375,-100.8863,-170.9796,-157.5382,-146.0940,-96.5793,-30.2371,19.1881,118.3567,179.7958,101.5662,81.9136,33.8353,-30.3059,56.1830,103.8621,85.1763,-67.1355,-78.7400,127.6030,-90.3080
