Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,135.9667,19.5450,165.3431,56.5965,72.7795,-1.6826,40.5418,-20.3654,7.1108,-107.7111,-154.0102,-17.2909,31.5021,-20.6838,-2.1849,-77.9844,137.1574,-71.2348,52.6450,-41.1239
-3992.1875,81.5375,-0.8683,103.1082,6.3301,118.9162,5.2920,13.2149,-1.6192,-21.8067,-64.3980,-296.0606,28.8134,4.1736,-12.9617,116.7944,76.8527,-22.5889,-58.3042,-38.6120,77.3939
-3984.3750,102.8956,-52.4776,-20.3491,22.4580,30.8459,33.3682,-39.3271,30.2202,-37.9314,-8.2727,-131.3302,49.7394,99.6498,7.5675,63.5694,22.4940,33.4735,-5.5701,51.9340,60.7223
-3976.5625,169.3256,-22.0345,-23.7420,-106.0737,-11.1789,-55.4719,66.1915,6.2506,-43.9908,19.8949,-140.5457,-30.2788,167.1875,-71.8584,94.3968,163.1734,-181.4151,-46.7988,-59.4691,54.0913
-3968.7500,-16.5938,36.0625,-112.4896,-36.7455,8.4462,21.0836,-24.6401,47.3370,-134.3956,36.7063,-199.1324,-11.6406,149.3756,-53.6347,148.8890,216.5194,-120.6649,44.6227,-70.2345,182.1212
-3960.9375,109.3981,19.0712,-15.3422,-28.8596,-43.0361,-20.1543,-3.5792,0.8862,-39.8990,20.4204,3.1771,-27.0830,208.4725,-68.5065,97.2698,52.7481,-31.0040,-9.0549,-18.1011,93.0514
-3953.1250,74.3574,-51.9591,-18.2439,-82.7363,-9.5772,-26.5215,29.4385,-8.4431,-7.4478,13.0910,-151.5863,4.4353,93.5115,-74.4322,202.6077,156.9402,-171.4173,22.2143,-124.0276,160.9311
-3945.3125,-1.0449,-60.3343,-95.5177,31.5955,-15.4727,37.1482,-12.9017,-0.3486,-50.3449,5.4235,-13.7132,72.6156,125.1933,-7.7069,85.5958,3.7853,33.8218,48.1469,-26.3054,117.4733
-3937.5000,44.5645,-51.6913,67.2075,-35.7549,-1.3738,-22.4257,109.7605,-12.3106,-2.2452,-21.2481,-5.8301,11.8071,100.8742,-32.9815,24.5676,13.6172,-61.9392,-15.9194,-17.5864,19.0076
-3929.6875,-121.0234,-77.2347,-37.2749,6.8000,76.5248,64.5128,40.2112,49.5093,-34.3701,17.8865,-151.1570,51.8117,-4.6597,43.5463,-7.6676,126.2654,-51.9170,61.8259,-43.0867,132.3557
-3921.8750,33.7858,-136.3655,-17.3705,29.4225,-16.1857,29.8624,58.0417,12.8045,91.8947,-4.5768,44.9218,32.2328,86.2058,23.4874,-65.5183,-77.6976,103.5203,-33.0217,73.8105,38.1052
-3914.0625,82.9546,-123.1387,-5.1121,-89.2263,31.4431,-35.6702,105.2195,7.4553,64.5134,4.3114,-57.6590,-68.9805,59.4115,-76.2207,127.9794,76.6967,-94.7129,-21.5168,-19.9499,84.2013
