Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-5.9919,-15.3228,-44.8486,-4.1819,-21.2378,-34.7492,-3.6081,42.2824,-18.4129,6.2143,-16.2943,12.4400,12.2351,43.7512,33.0587,50.2704,-18.6856,-65.2550,4.0989,6.5316
-3992.1875,-12.3323,14.1686,-50.1449,-9.7570,-34.3484,-2.8704,-63.1489,-72.6527,-97.2800,1.7162,-26.9961,81.2194,7.7807,113.1009,-7.8646,83.6725,44.5916,32.1118,-72.4698,-34.8189
-3984.3750,7.6872,139.0167,3.9217,80.0169,-52.9993,88.3629,-90.7319,19.7593,-42.8030,56.5658,-19.1629,26.3528,-85.3333,58.8025,-136.4336,29.4349,-5.7846,14.8094,-88.6964,20.1759
-3976.5625,74.5912,100.7310,-2.1624,76.6343,3.6852,8.4333,-55.9366,-58.9838,-48.4803,-22.7465,15.7108,58.3302,-53.6092,-19.6584,-104.1504,-157.9604,201.7030,151.3552,-92.0713,52.0294
-3968.7500,180.6327,136.5642,149.8569,147.3438,17.3113,86.5982,-109.9058,-126.6442,-117.0541,-90.9638,118.8717,63.4051,25.2142,22.9709,-60.7577,-190.2641,166.2923,79.9981,-197.3529,-53.0322
-3960.9375,45.7124,141.4541,40.9241,187.0977,-14.9167,88.8137,-109.2100,-87.2470,-150.5683,-88.1222,22.1787,102.5213,-45.9150,63.6458,-95.3110,-39.5167,100.9134,84.6800,-155.5739,22.9583
-3953.1250,70.4053,130.9836,31.6331,141.4904,-16.2657,42.6739,-124.0529,-132.2022,-196.4248,-133.6354,25.6440,131.2960,-17.3912,128.9793,-29.2050,-10.1131,161.1978,108.0175,-201.1434,-22.4012
-3945.3125,68.1358,163.5664,100.3953,138.9354,-18.3956,111.5900,-124.7427,-25.1026,-201.2277,8.9115,43.6409,54.1248,-58.8266,88.3666,-107.0440,-13.6383,17.5220,33.3915,-134.6662,10.2807
-3937.5000,-18.0365,78.2476,6.2435,88.4781,4.5926,54.6026,-91.8530,30.1035,-146.9250,63.5589,6.8069,35.0516,-41.1733,70.8475,-234.7840,-69.0560,141.9502,157.8661,-45.0780,65.0752
-3929.6875,52.7055,147.8294,84.9963,157.9132,-43.1169,96.5149,-137.5677,-36.8039,-105.7285,32.0985,16.9595,77.8836,-108.6203,77.2247,-192.6141,-25.5708,71.2921,120.2478,-151.5988,-76.2376
