Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,247.5351,57.0494,213.3456,-131.7409,208.4521,-113.8766,220.1858,-149.9487,142.3775,-241.4112,72.3136,-141.1129,127.4043,-271.8586,113.4643,-243.2457,186.6859,-154.2669,141.9460,-177.5331
-3992.1875,-77.9552,17.5589,-64.8084,29.5865,-32.6382,9.6141,-57.9817,45.8860,-26.2051,25.9432,-59.6414,19.3605,-41.0257,-41.7320,-18.5698,-49.0378,176.2410,5.5552,130.5377,18.0232
-3984.3750,-8.6304,14.6260,10.8301,21.7178,6.0703,-66.0999,17.6400,-30.4768,11.9951,-15.9220,87.2258,16.6544,70.3498,-9.7992,55.1913,-127.0402,102.5984,-71.8305,20.9197,-95.6278
-3976.5625,-107.1898,5.4450,-66.4384,57.9556,-71.1218,72.2947,-22.6409,33.2685,-30.7172,121.3225,-138.8188,119.0627,-82.1913,89.2499,-134.9750,46.0607,-102.9773,103.8898,-44.6097,115.8392
-3968.7500,-255.0167,9.3280,-186.9866,149.9515,-154.5912,95.4497,-216.2124,55.7743,-151.7025,141.3331,-3.1123,215.2528,-18.9866,110.0721,-183.4057,66.9214,63.1975,125.3755,-55.4034,101.0724
-3960.9375,-96.0214,17.9720,-56.7369,126.7454,-61.2561,110.4015,-85.9854,108.0847,-170.8979,229.1508,-21.5996,120.2494,-73.9847,49.7047,-202.0417,78.5789,-131.8535,30.6552,-75.4078,42.1005
-3953.1250,-282.3372,24.8492,-261.8132,287.2539,-230.2408,194.0736,-329.0839,154.1080,-230.4196,237.6803,-120.4043,277.9840,-135.3058,205.0682,-299.0143,234.9535,-144.2258,190.6532,-228.7290,271.8631
-3945.3125,-153.6380,74.8397,-198.9058,303.7716,-166.2393,69.7462,-303.2097,-6.8757,-168.9647,0.2022,52.8153,263.7368,1.3723,151.4516,-127.9897,71.3260,-17.5889,100.6530,-245.0772,146.6289
-3937.5000,-230.8770,55.2182,-212.9599,325.3470,-180.1932,125.4827,-242.2889,121.2050,-219.4784,201.8000,-146.9321,282.5478,-123.9267,204.9035,-325.9396,124.7566,-237.9362,263.7105,-218.3825,238.4577
-3929.6875,-416.1446,6.1681,-371.0521,379.9435,-301.1787,183.2430,-401.4094,177.3102,-270.0250,255.4110,-49.6798,340.3924,-100.2401,260.3886,-266.9167,216.2056,-144.2866,281.7896,-302.7080,221.3096
-3921.8750,-204.7907,-34.3928,-183.5435,233.1503,-114.5649,109.6090,-213.9402,66.0139,-157.9844,179.6094,-10.8075,155.8442,13.0445,184.4895,-118.3048,176.2554,-322.0486,99.4604,-235.4547,109.7586
-3914.0625,-349.7945,-93.9292,-309.4111,154.0269,-166.3253,127.6432,-265.8510,157.3866,-211.3220,378.4853,-137.3115,209.9737,-78.0541,272.2773,-209.0767,301.9810,-398.1896,229.8049,-206.5709,309.8909
-3906.2500,-185.5507,-74.0345,-245.0597,65.1695,-100.8645,-32.0654,-274.5461,34.0253,-185.4339,290.6207,109.4471,161.3736,97.0873,184.3380,-109.6090,249.9642,-236.0774,106.4045,-291.4504,186.2802
-3898.4375,-105.7916,-39.5745,-168.2162,103.8137,-24.9135,2.7337,-234.7489,-4.8155,-220.0583,323.2823,-37.3050,196.2826,24.7069,253.9229,-181.6591,247.4600,-439.5032,144.4984,-390.8393,294.1811
