Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-98.5043,-154.5470,-23.0188,78.8518,26.8352,65.3537,7.6530,56.6335,-41.8343,-30.1290,37.8963,21.2956,27.5733,45.5538,-182.6251,-36.1209,30.0947,60.0745,94.9366,16.7303
-3992.1875,-48.5733,-104.4738,-2.6182,62.0825,11.2848,50.2615,-118.7573,56.7282,-22.3985,210.6745,-125.6127,41.5253,-170.9149,471.7535,-91.7480,-125.3663,-93.6032,-62.0362,78.5123,-35.9883
-3984.3750,-103.2997,-196.0496,-24.8764,-60.3403,64.0821,-80.4782,-28.8074,98.4129,140.3892,225.8352,-72.7868,21.1032,-265.0394,120.3248,68.4738,36.7446,-40.9649,-43.8044,167.4352,16.6383
-3976.5625,-115.1839,-137.7935,-31.2834,37.0784,57.7367,-85.3789,113.0046,70.2963,-13.9726,108.8394,-41.1045,51.5313,-125.3175,78.7580,-88.4525,177.7022,-49.4579,-52.7276,54.2112,-62.8761
-3968.7500,-142.3186,79.2208,-60.9394,48.2554,-6.8593,-187.5296,158.5704,11.7000,67.4040,264.5827,-178.6661,96.7211,-42.8578,308.9640,-193.6302,148.4138,-145.2091,-252.8960,-40.2835,-17.6436
-3960.9375,-114.7206,140.9918,-138.8510,-25.8195,-122.7056,-300.9220,153.8864,-10.0041,355.5157,332.0850,-220.4870,128.6656,-47.6330,157.9275,-128.0657,253.8799,-80.2174,-187.3160,-79.0298,-22.6520
-3953.1250,-72.9331,75.9544,-165.5688,89.2945,-184.3490,-216.1186,276.4055,-2.1458,366.8235,343.7760,-282.1021,66.8103,1.8024,-12.9065,-46.3007,338.5499,-212.0115,-213.5275,-174.5681,-84.4636
-3945.3125,-162.6442,-154.5791,-113.7847,37.9082,-95.4932,-199.8035,365.4357,62.0012,307.6395,357.9715,-193.2231,-28.5484,-57.2750,-143.2343,38.9620,352.7240,-123.3211,-229.2458,-84.6174,4.2178
-3937.5000,-169.7123,-161.4820,-118.3509,34.1581,-97.9795,-128.8414,399.1237,51.9690,267.1071,244.8223,-123.6993,-105.2554,-59.6988,-35.9173,67.8745,423.5495,-196.9720,-163.3153,-159.0113,-35.4374
-3929.6875,-256.6834,-73.2853,-207.8207,21.4969,-113.3690,-69.7818,420.9157,87.0095,213.6692,302.7635,-211.0645,-192.8564,72.9809,96.5139,49.8920,480.4767,-316.5219,-210.2790,-171.3081,-13.9980
-3921.8750,-240.2558,-198.6871,-152.8894,-64.7750,-94.3536,-161.3282,440.1164,59.3578,194.6344,210.1108,-46.0376,-174.0701,18.0646,43.3597,138.3123,388.8062,-192.6772,-156.8513,-80.2033,4.8441
-3914.0625,-129.1293,-123.4019,-68.2571,-55.3660,-117.6297,-147.1814,417.0249,55.0019,207.2982,223.1483,3.6845,-162.5855,-153.1446,19.9190,111.4398,400.8374,-254.1237,-147.7178,-106.3943,-92.6116
-3906.2500,-116.5566,-182.6562,-23.1805,-110.5116,-34.4583,-137.5790,390.3879,89.0331,178.4119,305.6422,-60.1553,-225.6477,-32.9039,-115.0616,81.0185,336.3252,-240.1330,-133.1320,-55.1420,27.3741
-3898.4375,-115.3435,-146.2630,-90.4594,-106.0263,-63.6317,-166.3324,287.4091,67.9808,148.1834,238.7965,-52.3493,-218.0683,158.9829,-71.3941,47.2573,306.4695,-166.5008,-92.8969,-15.2312,-38.9795
-3890.6250,-89.6863,-15.4181,-98.2973,-41.1074,-107.3613,-172.6458,280.8846,36.2731,140.4054,268.3957,-133.0939,-189.0315,115.3228,106.7324,36.9613,262.0745,-207.4204,-205.2058,-55.8702,-45.8916
-3882.8125,-37.6218,-35.1620,-45.7351,-56.7968,-126.6846,-228.5643,260.7654,-0.1964,119.0331,209.3987,-79.4494,-135.5979,-15.9328,124.2494,87.0750,167.0798,-48.9512,-185.1259,-35.1079,43.5966
-3875.0000,52.6456,54.2900,-18.9665,37.6960,-172.7994,-127.2898,214.8492,-16.3228,-1.1314,163.5919,-14.6025,-71.9652,-133.9863,78.9579,37.4012,195.2794,-60.2619,-90.8407,-152.1423,-38.7130
-3867.1875,51.0198,52.8530,13.9088,4.2812,-65.8175,-92.9109,176.0356,5.8694,31.8047,233.8830,-54.6570,-147.2296,-26.9535,-69.2115,-4.1666,118.5851,-95.4784,-125.4581,-115.0932,32.0680
-3859.3750,-9.2063,-44.1797,-44.8178,-52.7494,-49.4284,-76.1327,81.6314,0.2782,47.1362,138.5744,-38.3221,-133.0960,-10.5243,168.0318,43.6750,133.2954,-83.2976,-6.6862,-100.6464,-25.7425
-3851.5625,-46.4875,57.7371,-43.5974,-51.8520,25.9047,-0.4027,158.1848,-4.2641,48.4119,177.2029,-73.0376,-131.0079,-155.1467,281.2243,79.4875,134.9632,-222.1599,-110.9547,-170.2505,-60.6073
-3843.7500,-64.4135,40.0175,-65.0239,-102.6136,115.5876,-20.3111,174.0897,12.9057,100.0416,119.1900,16.5828,-187.5750,-65.4113,-142.2404,165.6620,113.9785,-98.6819,-56.8876,-79.5184,28.8793
-3835.9375,34.8624,138.4940,-29.2472,0.8076,6.4737,16.9726,64.1919,-28.5427,62.8714,45.3776,90.4043,-114.9397,-28.4801,-288.5016,163.0495,113.1912,-101.9874,-23.6166,-151.5895,-44.4290
-3828.1250,24.0503,55.8874,-5.5643,28.1207,-79.7420,6.1546,16.1897,-42.2572,49.6002,106.4527,152.1293,-126.3991,-76.6626,31.1623,110.3455,27.3075,-110.3968,-102.4437,-158.7773,17.1509
-3820.3125,20.2413,-18.7110,29.1256,-78.5883,-116.9514,-68.6683,-58.8050,-68.4782,-26.6635,-6.4649,224.8469,-54.8643,-113.8430,288.8167,142.6593,25.4282,-5.8124,2.7172,-123.9701,15.7350
-3812.5000,96.9336,232.1974,38.3210,-69.8260,-107.6602,-21.0024,-48.2982,-73.9733,-54.4174,77.1112,14.0627,-44.8256,-104.5238,188.9545,186.5018,72.0550,-138.7217,-58.6137,-218.6663,-11.1825
-3804.6875,17.0292,257.5296,-11.0880,-74.6693,-80.9752,-141.9345,-23.3928,-62.3897,7.2322,101.0978,-70.3337,-56.3853,-5.8155,-78.5039,281.7596,22.0934,-40.2495,-65.5503,-84.9801,87.2957
-3796.8750,106.3215,205.0644,-23.3018,-18.3294,-165.0891,-153.6729,-33.2895,-120.7197,32.0812,-56.7208,-82.5351,-30.7477,57.0929,-15.7557,304.2372,11.3314,16.4380,26.7110,-133.0857,2.9809
-3789.0625,84.5295,183.5138,-7.6114,33.8972,-148.2932,-99.5169,-53.2759,-82.5750,10.8308,32.3443,-101.8367,-51.2040,-0.1061,-35.1084,280.6403,-9.5342,-1.9740,-26.1297,-115.3019,19.5546
-3781.2500,57.6479,50.8871,36.9839,-25.9925,-30.5908,-90.4622,-44.3556,-79.8409,-17.5146,-31.6833,-20.2577,-42.7574,-63.4045,-97.5777,322.9587,-73.4951,113.5046,19.9173,-68.6277,65.0325
-3773.4375,59.7646,51.2690,7.5792,-19.9039,-58.8949,-44.4139,-35.4495,-89.2725,26.1440,-25.7164,-85.6761,-34.3091,-128.6998,204.9459,328.2997,-30.4527,-22.0053,-45.0235,-132.9540,-0.4903
-3765.6250,32.9936,22.7699,-96.7223,-115.7278,-88.1030,-75.2615,-29.4397,-76.9748,67.9174,53.3515,-115.0008,-28.7640,-48.9129,359.5686,293.7670,-60.3080,-48.4238,-70.8761,-87.1897,79.0732
-3757.8125,32.8319,163.8832,-129.4174,-110.9868,-47.7005,-69.5216,-132.8155,-119.8742,35.2972,-14.9765,-37.7289,50.3769,28.4665,107.7847,332.8606,-56.5619,-10.2434,38.8520,-151.8279,47.2454
-3750.0000,-15.6629,219.6667,-69.4595,-17.6243,50.3395,-8.1363,-145.5423,-80.1407,21.3182,118.3303,-122.8141,74.1758,52.5115,-234.3325,316.6238,-69.1604,-56.4144,-7.7679,-162.8339,71.0609
-3742.1875,-21.6431,106.9718,-2.9984,-54.7716,191.8744,-50.2438,-150.7744,-71.9324,51.8422,3.1450,-91.4106,68.4749,-24.9472,-238.9649,271.9113,-112.2534,115.9023,24.0998,-60.3579,102.3813
-3734.3750,30.0318,123.9390,-14.8828,-106.2891,182.0668,-22.7088,-125.3572,-80.0229,4.0242,-46.4045,-66.3555,94.4253,-109.7747,8.0418,257.8827,-87.7017,29.8839,44.6210,-74.2416,-18.6422
-3726.5625,24.6198,81.8304,14.1385,-213.9228,212.1639,-103.2686,-58.0438,-82.0139,33.1077,-16.0599,-72.4097,-22.7258,104.2758,38.9455,247.7783,-130.2426,-9.2377,-28.9506,-6.2427,48.2257
-3718.7500,85.6188,71.1403,44.5660,-150.1798,132.6617,-145.4309,-63.3305,-139.3887,-10.4033,-169.3056,141.9309,8.5180,98.7270,-39.7775,202.0947,-136.3801,160.0383,34.8674,-47.8493,5.5007
-3710.9375,152.1849,138.0249,115.5448,24.0955,94.7013,-35.0545,-101.0765,-122.6334,-49.3674,-171.0080,140.8189,44.3248,-50.2723,-111.9443,124.9896,-101.9690,87.8713,-0.7622,-118.9212,4.3162
-3703.1250,96.1180,11.2915,91.8816,-29.2945,72.0887,-21.3335,-122.4719,-76.3634,-34.9705,-194.3531,44.0450,20.4856,37.0605,-23.7609,172.2582,-125.2070,175.0416,-19.0591,4.3442,91.4821
-3695.3125,190.4106,68.9144,48.5757,-108.3726,-7.1691,-26.2762,-128.5176,-90.2300,-6.2131,-237.3494,38.6163,51.9922,68.7399,43.7481,163.9121,-131.0910,95.5750,7.9945,31.9646,12.0056
-3687.5000,199.1183,182.9602,56.6717,-167.0731,1.9642,-16.8193,-82.1659,-48.9692,1.9533,-118.9488,84.5805,23.9002,3.8095,-202.3465,133.0042,-196.5651,71.4967,-16.5502,113.9653,57.9192
-3679.6875,141.4400,124.6318,74.3679,-117.1979,-53.3020,2.2354,-137.2150,-42.1736,-54.2693,-174.9414,139.1322,5.4041,-51.5248,-146.8474,148.7333,-215.4390,227.0126,104.4905,130.5518,2.4326
-3671.8750,176.8775,159.4235,77.1735,26.7543,-122.4700,117.3854,-133.1674,-15.8064,-123.3908,-133.8492,-40.2120,10.0169,-83.7657,78.7309,76.5938,-174.2073,88.6387,37.6361,63.2213,-29.9605
-3664.0625,103.8922,84.8043,35.5386,-9.7521,-125.0865,76.0918,-172.5737,3.5327,-164.9652,-139.2031,-8.0217,79.1806,-50.4756,74.8330,69.0283,-179.4203,157.8027,107.3213,133.4234,39.1932
-3656.2500,107.8155,195.1019,45.8084,67.6136,-114.8028,125.6883,-198.0855,9.4418,-227.6362,-238.6661,77.0634,127.2443,-76.2944,-169.1736,78.4016,-95.7331,129.8760,255.9029,106.5254,-59.7457
-3648.4375,103.4583,189.1199,77.7830,100.6506,29.1734,158.9825,-164.8949,18.0522,-269.5993,-206.4379,36.8436,49.0118,30.5856,-246.4891,71.5147,-136.3378,91.6432,183.1802,105.3157,-26.9964
-3640.6250,77.6157,57.6608,88.2643,77.1646,150.6552,59.7800,-226.2006,-47.6214,-259.0528,-416.6977,84.1087,97.2733,225.9620,-87.3322,43.1582,-198.4444,278.9063,194.9437,152.5962,-15.7458
