Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,ref
-4000.0000,-127.4160,137.1294,-160.0182,97.4463,-187.5080,101.5631,-173.6056,221.7177,-100.2633,129.4861,-196.9759,67.5485,-208.3668,132.0542,-140.0255,87.1085,-24.2532,-40.7272,-62.0520,-40.7272
-3992.1875,-228.5540,112.7915,-152.5854,106.3365,-107.4268,77.4557,55.0162,236.3437,-350.0392,216.3332,-264.3148,-104.7271,-55.5195,34.4619,-280.2664,172.4732,13.5866,78.2268,155.2042,78.2268
-3984.3750,-144.3487,61.8211,-135.8063,89.5858,19.0022,99.7068,181.9866,186.3212,-112.4809,90.5119,-175.3229,27.3718,34.6691,-16.7793,-226.1761,83.1872,-4.9152,-1.2004,-252.2268,-1.2004
-3976.5625,-206.6673,-29.6175,-89.5291,104.3433,28.9230,78.4616,228.4494,92.7866,-101.4372,69.1789,-165.8680,-31.0173,117.3508,-37.5208,-179.6072,24.3881,24.1285,97.1580,74.8691,97.1580
-3968.7500,-277.4128,-59.4335,-123.6566,143.7111,67.4370,122.8303,341.5057,65.8418,-171.8151,77.4327,-200.8410,14.2159,155.6272,118.3476,-102.4390,32.1703,13.9401,92.0920,-30.4408,92.0920
-3960.9375,-271.5654,-82.6502,-155.1948,119.6771,35.5459,133.8003,310.1569,41.4813,-18.5741,14.2681,-196.2052,62.0667,124.5039,166.8170,-60.6621,42.5250,-25.1181,45.4327,-93.1780,45.4327
-3953.1250,-350.4283,-14.5777,-162.4434,115.9426,27.9466,95.0694,266.1071,78.4214,-246.0643,85.4024,-278.2476,-13.8023,115.6897,165.5889,-140.6031,150.1695,-8.0910,119.6566,181.4171,119.6566
-3945.3125,-255.3350,50.4363,-99.7464,110.1570,53.2987,89.2870,219.0165,74.3111,-72.6108,6.4654,-217.3152,201.2891,30.8369,123.3127,-78.6025,70.7492,-5.1599,7.2756,-215.0786,7.2756
-3937.5000,-189.8382,51.8507,-106.6495,110.7679,9.0569,87.8965,101.3233,37.5860,-78.7673,4.9047,-187.9801,236.7925,-13.6035,122.4356,-121.2217,-42.2881,1.4585,42.9480,-7.1594,42.9480
-3929.6875,-194.0060,88.6206,-73.1940,146.7307,-30.8277,127.8619,98.9902,79.1897,-264.5986,44.6723,-264.3261,275.6642,-53.6841,162.9061,-160.4828,71.0098,36.1628,52.2802,-44.8788,52.2802
-3921.8750,-173.8346,114.7432,-126.3873,137.0394,-84.3547,79.1687,46.0174,69.1226,-97.0546,69.7575,-245.3416,374.9013,-107.4085,114.7133,-67.3621,168.6402,-23.0919,-74.9249,-270.2704,-74.9249
-3914.0625,-238.4800,127.0637,-156.3856,112.5389,-151.6799,91.6659,16.2565,9.2410,-310.3220,192.0324,-240.1594,276.3140,-137.9206,127.7057,-97.0386,327.4601,-39.5699,-31.4218,-16.4162,-31.4218
-3906.2500,-139.0755,161.4274,-125.3407,111.0787,-156.9511,92.2067,-25.4402,-25.5907,-240.5412,81.3508,-171.8913,459.7632,-180.3638,201.7447,8.3399,290.3155,-55.8352,-149.9167,-373.5385,-149.9167
-3898.4375,-88.1622,183.2715,-145.8016,97.0998,-178.7169,76.2277,-83.6294,-75.9397,-151.2535,-7.8428,-194.0855,480.7084,-202.2869,150.2742,-48.7792,200.6584,-54.2730,-113.7418,-180.1569,-113.7418
-3890.6250,-164.9454,252.4059,-112.9502,166.4124,-183.1747,151.5362,-50.5086,-73.0147,-300.6834,-6.7600,-271.9657,482.9571,-169.8944,152.0940,-88.5935,128.2933,9.7436,-40.3326,-114.4662,-40.3326
-3882.8125,-124.0135,334.2466,-181.3784,212.4179,-177.9163,162.5375,-44.6815,-97.4307,-0.3923,-69.0230,-267.1431,603.9342,-201.7899,90.5976,-46.6950,27.5940,-10.6050,-129.5535,-389.1152,-129.5535
-3875.0000,-262.9272,271.2448,-251.6357,183.5676,-212.4991,133.6789,-4.7022,-50.7290,-106.9648,48.8428,-302.1828,465.0446,-125.5188,98.2361,-80.6451,146.0199,-48.0753,-46.3024,1.4201,-46.3024
-3867.1875,-244.2394,190.8303,-230.2824,102.3062,-153.4716,87.4128,53.8960,14.5497,-121.9424,112.2977,-207.6102,491.7441,-104.6299,199.4653,16.0230,246.0351,-108.8089,-146.6820,-295.4614,-146.6820
-3859.3750,-171.6943,165.2367,-228.0830,74.8675,-188.5866,58.9719,-53.6318,-12.3428,-82.0429,83.5865,-95.1541,462.2809,-102.8679,243.5338,-55.4316,252.8923,-127.8208,-164.5048,-220.4945,-164.5048
-3851.5625,-210.2496,200.5149,-191.9868,180.3139,-153.7894,136.4159,-54.2269,29.6456,-266.2542,86.7657,-134.7708,356.7030,-104.1775,248.5014,-203.9850,182.6441,-27.3913,-31.0791,-47.6029,-31.0791
-3843.7500,-131.7933,250.7882,-182.8860,228.7507,-143.9754,223.8504,-44.8002,46.6083,1.5590,-45.0979,-125.3592,371.1393,-131.4657,153.4583,-82.5214,-23.6386,5.5911,-75.7361,-354.7421,-75.7361
-3835.9375,-185.2385,203.1708,-164.6705,251.2812,-163.0463,210.3709,10.7346,34.6326,-89.5285,-21.9011,-217.8481,210.6697,-150.6303,68.4920,-137.9541,-37.8487,57.5209,62.5833,51.2592,62.5833
-3828.1250,-82.9324,240.3096,-91.6754,217.5555,-126.3487,215.6319,11.0346,-32.6350,-162.8751,-90.9852,-145.5958,252.9527,-151.0216,72.2490,-64.6182,-34.3195,70.7597,12.9173,-161.9942,12.9173
-3820.3125,124.1412,242.1812,17.0890,76.5579,-54.8812,34.6244,-63.9072,-212.1930,-90.4411,-198.3518,109.4220,182.9793,-42.6384,-69.2643,7.4913,-178.0599,51.4491,-32.9660,-94.5017,-32.9660
-3812.5000,252.9775,95.7624,233.6216,-69.7119,161.3587,-147.6557,41.9312,-393.0258,-240.2665,-196.9886,251.2201,-73.2859,209.5302,-288.0443,114.3655,-288.0618,110.4309,100.2832,281.7870,100.2832
-3804.6875,396.9808,-176.5528,391.3074,-272.8558,391.7722,-315.8062,235.9586,-486.7315,174.0961,-293.5089,408.2230,-205.4180,402.8929,-493.6927,381.4249,-346.9340,64.3711,31.5014,41.2057,31.5014
-3796.8750,388.3863,-389.4989,418.3999,-381.6227,492.6091,-429.5800,338.4132,-526.0784,349.8850,-261.6570,398.6580,-502.1773,504.6925,-606.9698,446.9079,-351.4210,44.8038,122.2272,386.0667,122.2272
-3789.0625,379.9445,-358.3018,446.6737,-349.2493,520.6248,-396.2165,330.0423,-491.3221,304.8245,-228.6958,389.2533,-469.7925,421.6763,-536.1195,438.5619,-392.7854,70.6798,103.8289,203.0911,103.8289
-3781.2500,449.4779,-248.1487,403.9368,-310.9448,403.6271,-323.9219,176.6420,-417.6772,372.7495,-192.8467,381.8164,-323.4500,304.6408,-500.3479,249.1830,-394.2526,66.2056,40.5525,62.0565,40.5525
-3773.4375,333.3857,-147.6577,354.5922,-210.3128,318.0154,-257.3036,91.6189,-312.7359,67.0084,-90.6903,295.7662,-293.7843,256.0007,-396.2586,16.1586,-218.4107,104.2998,122.9821,299.4206,122.9821
-3765.6250,332.7422,-107.8056,278.6921,-207.3150,277.8535,-181.3158,52.0209,-309.4412,211.6838,-198.1766,329.1821,-108.7462,252.8199,-320.8062,160.5675,-217.2099,36.0145,-20.6432,-120.8356,-20.6432
-3757.8125,278.4901,-119.6602,255.1788,-186.0077,254.0876,-201.0192,28.8053,-400.8461,151.7372,-328.3501,304.0146,-126.3964,229.0486,-265.0436,174.3596,-273.6950,42.6446,42.4928,142.2928,42.4928
-3750.0000,206.7152,-82.1133,328.1493,-78.2821,289.8109,-122.3040,-7.9156,-394.8447,-67.7505,-361.1124,266.3455,-85.6292,191.7840,-186.8569,137.6473,-306.7556,133.1767,118.9362,141.8986,118.9362
-3742.1875,277.7676,-110.8024,291.9455,-72.7939,253.3694,-80.8267,-6.7880,-351.1013,116.6213,-466.1273,303.5172,-44.0704,192.3686,-217.8985,138.7964,-449.0518,119.4707,98.1614,74.3016,98.1614
-3734.3750,228.3842,-155.9635,280.3193,-83.7941,241.5153,-125.8377,127.9362,-283.8707,-42.4340,-437.6330,291.2662,-196.9934,216.5544,-224.4267,16.5360,-457.8334,139.5261,235.2047,518.3275,235.2047
-3726.5625,314.0801,-170.0986,335.7864,-133.7845,296.7565,-138.8391,294.7576,-259.6430,51.5957,-525.1390,273.1085,-137.8886,271.8461,-201.9472,72.3667,-434.6059,132.8152,169.1210,218.4135,169.1210
-3718.7500,317.6160,-230.4865,301.0968,-231.0140,334.8508,-242.0798,370.4257,-288.6712,126.4717,-445.8976,236.8131,-278.0285,310.0012,-304.7207,75.0342,-245.6256,82.1756,178.7659,399.3425,178.7659
-3710.9375,179.9838,-364.1418,304.2537,-259.4782,375.8018,-270.5584,411.9478,-206.9463,58.1548,-290.8996,203.3839,-379.4159,388.0195,-258.7345,115.5379,-17.8835,47.4052,170.2684,368.1285,170.2684
-3703.1250,170.6030,-367.6592,218.6578,-298.7859,363.0062,-278.8770,362.7245,-212.0857,377.0996,-298.7579,264.2256,-277.6299,375.3017,-192.5943,214.3019,-26.9808,-50.2651,10.5518,9.1090,10.5518
-3695.3125,108.0095,-320.4722,188.8520,-252.3890,260.0071,-230.4947,260.2987,-236.5448,237.8262,-251.9043,270.8738,-302.1414,309.3988,-108.7556,184.8654,-89.3492,-35.4279,66.4420,263.9045,66.4420
-3687.5000,205.0046,-288.7706,217.6456,-186.4804,251.6138,-160.6007,178.4719,-276.5206,193.1399,-329.5503,299.1145,-159.1242,227.1084,35.5966,251.0301,-204.2041,-4.2368,15.9443,11.2534,15.9443
-3679.6875,264.4944,-330.6466,240.9406,-194.1638,237.7246,-170.2988,92.1382,-321.1172,216.9544,-413.8113,358.8533,-168.6820,250.3289,26.3583,200.6864,-287.6647,5.6830,42.3972,141.0756,42.3972
-3671.8750,160.2192,-289.3698,242.4849,-83.6860,276.0914,-91.8353,131.0531,-241.5692,-74.0212,-334.9176,248.8498,-200.0926,251.8121,69.2797,18.5822,-245.9656,86.1975,167.0848,285.1558,167.0848
-3664.0625,145.9424,-123.2087,150.0267,-22.3040,146.4622,3.5359,2.9725,-145.1266,54.0154,-314.1188,155.8717,5.4016,85.3101,128.1067,73.4928,-225.3600,52.5527,24.8544,-113.8209,24.8544
-3656.2500,61.4091,-28.4092,55.3147,0.7364,15.5860,22.5618,-166.3591,-15.0461,-151.2139,-111.6595,24.6641,-12.4606,-119.4244,146.5863,-56.8522,-97.1010,45.3563,85.2756,222.9645,85.2756
-3648.4375,32.1699,-17.3971,21.9073,45.9916,-91.9790,65.8029,-162.3792,66.2134,-184.1782,-32.0098,-10.2339,67.9079,-226.8407,191.2831,-16.8985,56.3607,27.3022,9.2936,21.0139,9.2936
-3640.6250,-58.3727,-68.7678,-78.8009,-6.1486,-155.8378,42.6485,-152.6971,81.0487,10.5597,-55.7764,36.5801,155.9162,-216.5402,205.5863,-43.2435,105.4263,-76.5725,-80.9035,-69.2669,-80.9035
-3632.8125,-210.8829,-6.1872,-165.4591,90.6761,-206.6397,106.4553,-164.9584,145.8205,-223.6805,117.4133,22.4451,145.8783,-230.1722,269.8491,-203.5520,168.4604,-67.0966,-28.0094,61.5134,-28.0094
-3625.0000,-181.8953,132.7899,-245.6168,193.9076,-249.9342,213.6727,-207.7160,179.9821,-119.4094,151.0053,-21.1728,363.2549,-236.2859,267.5169,-246.3504,127.9012,-72.8461,-148.3546,-401.2654,-148.3546
-3617.1875,-199.6579,258.9136,-265.5264,249.2887,-269.9736,234.0431,-264.2306,91.2797,-211.8868,170.7582,-151.5222,310.7686,-219.1337,214.3242,-338.8945,147.4993,-25.0097,-83.9051,-206.7888,-83.9051
